NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,TP_SES_INCOME,TP_SES_POINTS
160000414111.0,2016.0,Lavras,MG,25.0,F,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,491.4,546.1,406.2,397.4,160.0,140.0,160.0,140.0,120.0,720.0,B,D,B,B,4.0,D,A,C,D,C,A,B,A,B,A,A,A,A,D,B,A,D,A,C,B,E,B2
160000414113.0,2016.0,Itaúna,MG,25.0,F,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,519.1,510.4,527.8,389.8,120.0,120.0,120.0,120.0,120.0,600.0,C,B,B,B,3.0,D,A,B,E,B,B,B,A,B,A,B,A,A,B,A,A,D,B,B,B,E,C1
160000414115.0,2016.0,Vila Velha,ES,20.0,M,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,560.4,620.1,634.2,506.2,120.0,120.0,120.0,120.0,140.0,620.0,E,C,F,C,4.0,B,A,B,C,A,A,B,B,B,B,B,A,A,B,B,A,D,A,B,B,E,B2
160000414116.0,2016.0,Imperatriz,MA,33.0,M,1.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,634.8,664.7,554.6,572.4,120.0,140.0,120.0,140.0,80.0,600.0,D,E,C,F,4.0,H,A,B,C,B,B,B,A,B,A,A,A,A,B,B,B,C,A,B,B,D,C1
160000414118.0,2016.0,Betim,MG,24.0,M,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,540.3,593.1,580.5,546.2,100.0,120.0,120.0,100.0,100.0,540.0,B,C,B,F,4.0,F,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,E,B,B,B,E,DE
160000414119.0,2016.0,São Paulo,SP,21.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,541.3,621.1,639.0,414.2,140.0,140.0,120.0,140.0,120.0,660.0,B,D,C,B,4.0,H,A,B,C,A,B,B,A,B,A,B,A,B,B,B,A,E,B,C,B,D,C1
160000414120.0,2016.0,Goiânia,GO,22.0,F,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,421.2,545.0,477.4,458.2,160.0,120.0,120.0,120.0,80.0,600.0,C,D,B,B,2.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
160000414121.0,2016.0,São Paulo,SP,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,483.1,586.1,484.0,426.3,140.0,120.0,80.0,120.0,40.0,500.0,B,D,C,C,3.0,D,A,C,C,B,A,B,B,B,A,A,A,A,C,B,A,C,B,B,B,E,B2
160000414124.0,2016.0,Catolé do Rocha,PB,18.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,510.0,583.9,487.0,509.6,160.0,140.0,140.0,120.0,100.0,660.0,C,E,F,F,4.0,C,A,C,D,B,B,B,A,A,A,B,A,A,C,A,A,D,A,A,B,E,B2
160000414127.0,2016.0,Santa Maria,RS,24.0,M,1.0,7.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,665.4,632.1,640.3,696.9,160.0,160.0,160.0,160.0,80.0,720.0,F,F,E,B,2.0,B,A,B,B,A,A,B,B,A,A,B,A,A,A,A,A,B,A,B,B,E,B2
160000414130.0,2016.0,Perdões,MG,23.0,F,1.0,5.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,480.4,449.9,516.3,538.4,120.0,80.0,100.0,120.0,40.0,460.0,C,G,F,E,3.0,N,D,E,E,D,C,C,A,B,A,A,A,B,B,B,A,C,B,B,B,D,A
160000414132.0,2016.0,Teresina,PI,17.0,F,3.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,516.5,529.0,521.8,434.3,140.0,100.0,100.0,120.0,80.0,540.0,E,E,B,B,5.0,B,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,C,B,B,B,E,C1
160000414133.0,2016.0,Canavieiras,BA,23.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,494.6,571.2,512.7,446.7,120.0,100.0,80.0,120.0,40.0,460.0,E,E,F,D,2.0,B,A,C,E,A,A,B,B,A,A,A,A,A,B,B,A,D,A,A,A,E,C2
160000414136.0,2016.0,Campo Grande,MS,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,576.1,645.2,584.4,695.2,160.0,120.0,100.0,160.0,140.0,680.0,E,E,E,F,3.0,L,A,D,D,B,A,B,B,B,A,B,A,B,C,B,B,D,B,C,B,D,B1
160000414137.0,2016.0,Curitiba,PR,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,448.4,583.9,509.0,544.3,120.0,160.0,140.0,120.0,120.0,660.0,D,D,B,B,5.0,D,A,B,D,A,C,B,B,B,A,B,A,A,C,B,A,D,A,B,B,E,C1
160000414139.0,2016.0,Goiânia,GO,25.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,418.8,452.0,423.3,420.5,120.0,40.0,40.0,120.0,40.0,360.0,B,E,C,B,6.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,E,A,A,B,E,C2
160000414141.0,2016.0,São Paulo,SP,24.0,M,3.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,398.6,550.2,474.6,428.3,80.0,80.0,80.0,80.0,20.0,340.0,F,E,D,B,6.0,D,A,C,C,A,A,B,A,B,A,B,A,A,C,B,A,E,B,B,B,E,B2
160000417395.0,2016.0,Palhoça,SC,23.0,M,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,506.1,538.6,543.1,508.5,120.0,80.0,80.0,100.0,80.0,460.0,C,B,A,A,1.0,D,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,B,B,D,DE
160000417399.0,2016.0,Fortaleza,CE,18.0,F,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,523.8,498.7,557.4,433.0,120.0,100.0,120.0,80.0,40.0,460.0,D,D,C,C,4.0,B,A,D,D,A,A,B,B,B,A,A,A,A,B,B,A,B,B,A,B,E,C1
160000417402.0,2016.0,Brasília,DF,21.0,M,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,588.7,623.7,610.7,710.9,120.0,80.0,80.0,120.0,40.0,440.0,H,H,F,D,2.0,C,A,B,C,A,A,B,B,B,A,B,A,B,B,B,B,C,B,B,B,E,C2
160000417403.0,2016.0,São Gonçalo,RJ,18.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,620.9,705.9,688.9,828.3,160.0,200.0,160.0,200.0,200.0,920.0,G,G,E,D,3.0,P,A,C,E,C,A,B,B,B,B,B,A,A,C,B,B,E,B,E,B,C,A
160000417404.0,2016.0,Cariacica,ES,24.0,F,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,483.3,628.2,593.2,334.3,140.0,120.0,100.0,100.0,40.0,500.0,H,C,D,F,3.0,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,B,D,B,B,B,E,C1
160000417405.0,2016.0,Juazeiro do Norte,CE,18.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,489.6,661.2,577.5,490.7,160.0,160.0,160.0,160.0,160.0,800.0,D,C,C,B,3.0,B,A,B,B,A,A,B,A,A,A,A,A,A,C,A,A,B,A,B,A,E,DE
160000417407.0,2016.0,Macapá,AP,19.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,544.6,608.6,579.4,477.4,140.0,120.0,120.0,120.0,140.0,640.0,F,F,E,E,4.0,I,A,E,E,B,A,B,B,B,A,B,A,A,C,B,A,D,A,B,B,D,A
160000417408.0,2016.0,Conselheiro Lafaiete,MG,37.0,M,1.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,620.4,662.1,615.9,674.9,180.0,160.0,160.0,160.0,160.0,820.0,F,E,E,E,4.0,N,B,C,D,C,B,B,B,B,A,B,A,B,C,B,A,D,B,C,B,D,A
160000417409.0,2016.0,Itaporanga,PB,17.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,690.0,690.2,614.3,850.0,160.0,200.0,180.0,200.0,180.0,920.0,E,D,D,D,4.0,H,A,C,C,B,B,B,A,A,A,B,A,A,C,A,A,D,A,B,B,D,B2
160000417410.0,2016.0,Aurelino Leal,BA,38.0,M,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,482.2,514.9,466.4,467.9,100.0,100.0,100.0,80.0,120.0,500.0,B,A,A,A,2.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B,E,DE
160000417411.0,2016.0,João Câmara,RN,18.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,559.6,534.2,456.7,557.0,120.0,120.0,80.0,120.0,40.0,480.0,C,C,C,A,7.0,C,A,C,D,A,A,B,A,B,A,B,A,A,B,B,A,C,A,A,A,E,C2
160000417412.0,2016.0,Rio de Janeiro,RJ,18.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,637.1,632.2,615.1,718.7,120.0,160.0,160.0,140.0,120.0,700.0,F,G,E,E,3.0,L,B,C,D,B,A,B,B,B,A,B,A,B,C,B,B,E,B,E,B,D,A
160000417413.0,2016.0,Florânia,RN,19.0,M,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,635.5,654.9,603.9,635.4,160.0,140.0,140.0,160.0,140.0,740.0,D,G,A,D,4.0,E,A,B,D,B,B,B,A,B,A,A,A,A,B,B,B,E,A,C,B,E,B2
160000417414.0,2016.0,Vitória da Conquista,BA,19.0,M,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,614.2,598.2,636.6,646.6,140.0,140.0,120.0,160.0,60.0,620.0,G,G,D,D,2.0,H,A,C,D,B,A,B,B,B,B,B,A,A,C,B,B,E,B,C,B,D,A
160000417415.0,2016.0,São Paulo,SP,21.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,728.7,743.5,650.1,691.4,160.0,160.0,160.0,180.0,120.0,780.0,E,F,D,D,4.0,G,A,B,D,B,A,B,B,B,A,B,A,A,C,A,A,D,B,B,B,E,B2
160000417416.0,2016.0,Senador Guiomard,AC,28.0,M,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,606.2,591.8,581.8,506.3,160.0,140.0,140.0,120.0,120.0,680.0,C,E,F,D,5.0,G,A,C,D,B,A,B,A,B,B,B,A,A,C,A,A,E,B,B,B,E,B2
160000417418.0,2016.0,Fortaleza,CE,17.0,M,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,476.3,585.0,560.0,473.3,120.0,120.0,120.0,120.0,100.0,580.0,E,D,B,B,3.0,C,A,C,C,A,B,B,A,B,A,B,A,A,D,B,B,E,A,A,B,E,B2
160000417420.0,2016.0,Natal,RN,23.0,F,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,577.6,596.4,572.5,525.6,160.0,160.0,140.0,160.0,160.0,780.0,F,F,D,D,5.0,K,A,C,D,B,A,B,B,B,A,B,A,B,C,A,B,E,B,C,B,D,B1
160000417421.0,2016.0,Mossoró,RN,17.0,M,3.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,413.0,473.1,452.1,498.3,120.0,120.0,120.0,120.0,0.0,480.0,B,B,C,B,7.0,B,A,C,D,A,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,E,C2
160000417423.0,2016.0,Toledo,PR,25.0,F,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,442.2,508.1,534.5,403.7,140.0,100.0,120.0,140.0,100.0,600.0,B,B,C,B,4.0,H,A,C,D,B,A,B,B,B,A,A,A,A,B,B,A,E,A,B,B,D,C1
160000417424.0,2016.0,Bom Jesus dos Perdões,SP,31.0,F,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,403.7,527.9,530.3,464.4,120.0,120.0,160.0,120.0,100.0,620.0,A,B,A,B,4.0,D,A,B,C,A,B,B,A,B,A,B,A,A,B,B,A,C,A,A,A,E,DE
160000417425.0,2016.0,Diadema,SP,24.0,M,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,560.0,611.0,622.1,670.0,160.0,160.0,140.0,120.0,120.0,700.0,E,C,B,B,5.0,F,A,B,D,B,A,B,B,B,A,B,A,A,B,A,B,D,B,B,B,E,B2
160000417426.0,2016.0,Belo Horizonte,MG,19.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,410.1,600.7,529.2,442.8,160.0,120.0,120.0,140.0,140.0,680.0,H,D,F,B,2.0,F,A,B,C,A,A,B,B,B,A,A,A,A,B,A,B,B,A,B,B,D,C2
160000417427.0,2016.0,Brasília,DF,25.0,M,1.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,620.6,581.3,617.8,593.4,140.0,100.0,120.0,120.0,20.0,500.0,E,E,D,F,5.0,J,A,B,D,A,A,B,B,B,A,B,A,A,B,A,B,E,B,C,B,D,B2
160000417428.0,2016.0,Aracaju,SE,34.0,F,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,425.7,586.5,518.2,377.0,120.0,120.0,100.0,100.0,80.0,520.0,E,B,A,A,1.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,D,DE
160000417429.0,2016.0,Fortaleza,CE,17.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,623.9,584.4,597.7,693.4,160.0,120.0,120.0,160.0,120.0,680.0,G,G,D,D,4.0,P,A,E,E,C,A,B,B,B,A,B,A,B,D,B,B,E,B,D,B,C,A
160000417430.0,2016.0,Leopoldina,MG,19.0,M,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,604.9,652.4,638.6,780.0,140.0,120.0,120.0,140.0,120.0,640.0,C,D,A,F,4.0,D,A,B,D,B,A,B,B,A,A,A,A,A,B,B,A,B,A,B,A,E,C2
160000417431.0,2016.0,Curitiba,PR,24.0,F,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,463.8,386.2,544.2,496.4,120.0,80.0,80.0,60.0,80.0,420.0,D,B,C,B,6.0,D,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,B,B,B,E,C2
160000417432.0,2016.0,Lavras,MG,21.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,495.0,592.4,527.7,474.4,160.0,160.0,160.0,160.0,40.0,680.0,G,G,E,D,4.0,O,A,E,D,B,A,B,B,B,A,B,A,B,D,B,B,E,B,D,B,D,A
160008576957.0,2016.0,Rio de Janeiro,RJ,33.0,F,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,587.4,666.5,659.2,551.0,120.0,120.0,120.0,120.0,80.0,560.0,E,E,C,C,3.0,D,A,B,C,A,A,B,A,B,A,A,A,A,B,A,B,C,B,B,B,E,C1
160000417433.0,2016.0,São Paulo,SP,21.0,F,1.0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,552.6,634.5,572.0,534.0,180.0,180.0,160.0,200.0,200.0,920.0,H,B,F,B,2.0,D,A,B,B,A,A,B,B,B,B,B,A,A,B,B,A,C,B,B,B,E,C2
160000417435.0,2016.0,São Paulo,SP,22.0,M,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,595.2,626.1,543.3,526.0,120.0,120.0,100.0,100.0,80.0,520.0,E,E,B,B,3.0,D,A,B,C,B,B,B,B,B,A,B,A,B,B,A,B,B,B,B,B,E,B2
160000417436.0,2016.0,Itatiba,SP,27.0,F,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,503.2,574.1,599.0,635.9,160.0,160.0,120.0,160.0,120.0,720.0,H,E,F,B,2.0,D,A,B,B,A,A,B,A,B,A,B,A,B,B,B,B,B,A,B,B,E,C1
160000417438.0,2016.0,Tucuruí,PA,32.0,F,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,436.4,445.8,479.6,418.9,100.0,100.0,80.0,80.0,20.0,380.0,B,D,A,B,3.0,D,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,B,B,E,C2
160008576958.0,2016.0,Barra Bonita,SP,17.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,634.3,654.3,620.3,681.8,140.0,120.0,140.0,140.0,100.0,640.0,F,G,D,D,3.0,H,B,E,C,D,A,B,A,B,A,B,B,B,E,B,B,E,B,D,B,D,A
160000417439.0,2016.0,Sumaré,SP,20.0,M,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,533.9,550.4,564.0,517.5,120.0,120.0,140.0,140.0,120.0,640.0,E,E,D,B,4.0,H,A,C,C,B,C,B,B,B,A,B,A,B,B,B,A,E,A,B,B,D,B1
160000417440.0,2016.0,Mauriti,CE,18.0,F,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,385.8,460.9,485.1,400.1,80.0,100.0,80.0,80.0,60.0,400.0,C,E,A,A,6.0,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,D,A,A,A,E,C2
160000417444.0,2016.0,Curitiba,PR,18.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,543.9,619.0,555.2,672.0,120.0,120.0,120.0,120.0,80.0,560.0,E,E,B,C,3.0,F,A,B,C,B,A,B,B,B,A,A,A,B,C,A,A,D,A,B,B,E,B2
160000417445.0,2016.0,São Paulo,SP,36.0,F,1.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,582.1,707.1,690.3,670.2,120.0,140.0,160.0,120.0,100.0,640.0,G,E,D,D,4.0,Q,D,E,E,B,A,C,B,C,A,B,B,B,E,B,B,E,B,E,B,A,A
160000417446.0,2016.0,Itamonte,MG,19.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,488.4,594.6,530.2,628.7,120.0,120.0,120.0,120.0,0.0,480.0,E,F,D,D,3.0,E,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,B,B,A,E,C1
160000417447.0,2016.0,Barbacena,MG,20.0,M,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,635.2,631.5,594.2,660.1,120.0,120.0,160.0,160.0,160.0,720.0,E,E,D,C,4.0,E,A,B,D,B,A,B,A,B,A,B,A,B,D,B,A,E,B,D,B,E,B2
160000417448.0,2016.0,Manaus,AM,20.0,M,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,530.5,666.2,612.7,575.3,160.0,160.0,160.0,160.0,80.0,720.0,D,E,C,D,3.0,D,A,D,D,A,A,C,A,B,A,A,A,A,D,A,A,C,B,A,A,E,C1
160000420748.0,2016.0,Viçosa,MG,19.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,606.7,644.9,610.2,687.0,160.0,200.0,200.0,180.0,160.0,900.0,E,F,B,B,1.0,E,A,B,B,A,A,B,A,A,A,A,A,A,C,B,B,B,A,B,B,D,B2
160000420749.0,2016.0,Viçosa,MG,22.0,M,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,608.7,625.8,632.5,720.7,160.0,160.0,160.0,160.0,180.0,820.0,E,E,B,B,3.0,F,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,B,B,B,E,B2
160000420750.0,2016.0,Xangri-lá,RS,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,424.5,402.7,443.0,434.2,100.0,120.0,100.0,80.0,40.0,440.0,E,E,E,B,3.0,C,A,C,D,C,A,C,C,B,A,B,A,B,C,B,A,D,A,B,B,E,B1
160000420751.0,2016.0,Parauapebas,PA,24.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,474.9,529.5,610.4,466.6,160.0,160.0,120.0,120.0,100.0,660.0,E,E,C,C,4.0,E,A,C,D,A,B,B,A,B,A,B,A,A,B,B,A,E,B,B,A,E,C1
160000420752.0,2016.0,Recife,PE,20.0,F,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,452.1,442.2,491.5,411.8,100.0,80.0,60.0,80.0,40.0,360.0,B,E,C,B,2.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
160000420753.0,2016.0,São Paulo,SP,21.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,514.6,560.5,601.5,459.5,120.0,140.0,140.0,120.0,120.0,640.0,H,E,F,C,2.0,B,A,C,C,A,A,B,B,B,A,A,A,A,B,A,A,B,B,B,B,E,B2
160000420754.0,2016.0,Santo André,SP,17.0,F,2.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,477.0,522.8,550.3,483.6,160.0,120.0,140.0,160.0,60.0,640.0,D,E,C,B,4.0,D,A,D,D,A,A,B,C,B,B,B,A,A,B,A,B,E,B,B,B,E,B1
160000420756.0,2016.0,Campinas,SP,19.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,585.2,529.8,591.4,474.6,120.0,120.0,140.0,100.0,120.0,600.0,D,D,D,D,4.0,D,A,B,C,B,A,B,B,B,A,B,A,A,C,B,B,C,B,B,B,E,C1
160000420757.0,2016.0,Maceió,AL,29.0,M,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,672.2,771.1,650.2,827.2,160.0,180.0,200.0,200.0,160.0,900.0,E,D,D,D,3.0,H,A,B,C,B,A,B,A,B,A,B,A,A,C,A,B,D,B,C,B,D,B2
160000420758.0,2016.0,Aracaju,SE,22.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,444.0,540.5,448.8,374.8,120.0,120.0,140.0,100.0,40.0,520.0,B,B,C,C,3.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
160000420760.0,2016.0,Porto Alegre,RS,17.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,614.1,654.3,629.0,707.7,160.0,140.0,140.0,120.0,120.0,680.0,G,G,D,F,4.0,N,C,D,D,B,A,B,A,B,A,B,A,B,D,B,B,D,B,B,B,D,B1
160000420761.0,2016.0,Camboriú,SC,25.0,M,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,532.6,601.1,535.2,517.5,160.0,160.0,140.0,160.0,160.0,780.0,B,C,B,B,3.0,C,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,A,B,B,B,E,C1
160000420762.0,2016.0,Mesquita,RJ,41.0,M,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,516.9,613.9,539.4,648.4,160.0,160.0,160.0,160.0,120.0,760.0,E,E,D,D,1.0,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,B,B,B,E,C1
160000420763.0,2016.0,Jataí,GO,20.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,750.8,724.2,761.3,829.8,160.0,160.0,200.0,160.0,160.0,840.0,G,G,E,E,3.0,Q,C,D,E,D,A,B,A,B,A,B,A,B,B,B,A,E,B,E,B,A,A
160000420765.0,2016.0,Rio de Janeiro,RJ,31.0,F,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,636.4,682.9,638.0,752.6,160.0,120.0,120.0,120.0,160.0,680.0,F,F,E,D,1.0,M,B,B,C,A,A,B,B,B,B,B,A,B,B,A,B,B,B,B,B,C,B2
160008578225.0,2016.0,São Paulo,SP,16.0,M,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,532.8,606.2,601.0,720.9,120.0,120.0,100.0,120.0,60.0,520.0,E,E,D,D,3.0,I,A,B,C,B,A,B,B,B,A,B,B,B,C,B,B,D,B,B,B,D,B2
160000420766.0,2016.0,Itajaí,SC,27.0,M,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,459.0,559.9,526.7,404.6,120.0,120.0,80.0,120.0,40.0,480.0,B,B,C,B,1.0,C,A,B,C,A,A,B,A,B,B,B,A,A,B,A,B,B,B,B,B,D,C2
160000420767.0,2016.0,Mara Rosa,GO,20.0,F,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,508.3,521.2,516.4,504.0,140.0,140.0,140.0,160.0,160.0,740.0,E,G,A,D,3.0,G,A,B,C,B,A,B,B,A,A,B,A,A,B,A,A,D,A,B,B,D,B2
160000420770.0,2016.0,Goiânia,GO,18.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,426.3,444.5,385.8,384.2,140.0,120.0,120.0,120.0,60.0,560.0,E,E,D,C,3.0,D,A,B,C,A,A,B,B,B,A,A,A,A,B,B,A,D,A,B,B,E,C1
160000420771.0,2016.0,Teresina,PI,23.0,M,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,648.3,717.4,670.4,824.2,160.0,200.0,200.0,200.0,180.0,940.0,B,G,B,D,3.0,E,A,C,D,A,A,B,A,A,A,B,A,A,B,A,A,D,A,B,B,E,B2
160000420772.0,2016.0,São Luís,MA,24.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,482.0,578.1,602.1,549.9,140.0,120.0,120.0,140.0,60.0,580.0,E,B,C,B,6.0,C,A,B,C,A,A,B,B,B,A,B,A,A,B,B,A,E,A,A,A,E,C2
160000420774.0,2016.0,Salvador,BA,22.0,F,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,491.0,327.4,501.9,470.9,120.0,120.0,100.0,120.0,20.0,480.0,E,E,C,B,3.0,C,A,B,B,A,A,B,B,B,B,B,A,B,D,A,B,D,A,B,B,E,B2
160000420776.0,2016.0,Campo Grande,MS,20.0,M,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,493.3,508.7,564.3,360.8,160.0,120.0,160.0,120.0,120.0,680.0,E,E,B,B,4.0,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B,E,C1
160000420777.0,2016.0,Camaragibe,PE,18.0,M,3.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,599.0,706.3,624.4,603.5,120.0,120.0,120.0,120.0,120.0,600.0,D,E,B,B,3.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,A,B,B,B,E,C2
160000420779.0,2016.0,Porto Velho,RO,22.0,F,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,460.5,454.6,460.2,418.6,120.0,80.0,80.0,120.0,80.0,480.0,E,E,D,B,2.0,E,A,C,C,B,B,B,A,B,A,A,A,A,C,A,A,C,B,B,B,D,B2
