NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,TP_SES_INCOME,TP_SES_POINTS
190001237827.0,2019.0,Uberaba,MG,24.0,F,1.0,7.0,1.0,1,1.0,1.0,1.0,1.0,1.0,554.4,620.0,631.5,693.0,120.0,120.0,120.0,120.0,100.0,580.0,B,E,A,D,4.0,E,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,E,C2
190001421575.0,2019.0,Teofilândia,BA,18.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,362.2,457.0,493.4,375.5,80.0,120.0,100.0,100.0,0.0,400.0,E,E,A,A,3.0,C,A,A,C,A,B,B,A,A,A,B,A,A,C,A,A,C,A,B,B,E,C2
190001867765.0,2019.0,Campina Grande do Sul,PR,18.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,481.2,482.1,484.6,441.8,120.0,120.0,120.0,120.0,100.0,580.0,E,D,B,B,8.0,D,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,A,E,C2
190001517236.0,2019.0,São Pedro da Aldeia,RJ,19.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,405.6,516.1,530.2,592.1,160.0,160.0,140.0,140.0,80.0,680.0,C,C,C,B,3.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,B,B,B,E,DE
190001517237.0,2019.0,Teresópolis,RJ,18.0,F,2.0,0.0,2.0,1,0.0,1.0,1.0,1.0,1.0,502.4,449.4,547.2,465.5,120.0,120.0,120.0,100.0,80.0,540.0,H,D,B,B,3.0,B,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B,E,C1
190001339056.0,2019.0,Santana do Mundaú,AL,18.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,444.3,503.0,555.9,444.3,140.0,160.0,160.0,140.0,180.0,780.0,E,E,B,D,4.0,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,B,B,E,C1
190001493199.0,2019.0,Afrânio,PE,26.0,M,1.0,9.0,1.0,1,3.0,1.0,1.0,1.0,1.0,503.9,481.2,517.1,535.9,120.0,120.0,120.0,120.0,40.0,520.0,B,E,A,B,3.0,C,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,C2
190001339057.0,2019.0,Viçosa,AL,17.0,M,3.0,0.0,1.0,1,3.0,1.0,1.0,1.0,1.0,362.9,440.3,478.2,405.1,120.0,120.0,120.0,120.0,60.0,540.0,A,A,A,A,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001779802.0,2019.0,Itumbiara,GO,45.0,M,1.0,1.0,1.0,3,3.0,1.0,1.0,1.0,1.0,509.9,582.8,542.7,500.7,100.0,120.0,120.0,100.0,100.0,540.0,B,B,B,B,1.0,C,A,B,C,A,B,B,A,B,A,A,A,A,C,A,A,B,A,A,B,D,DE
190001595695.0,2019.0,Panorama,SP,17.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,567.2,589.3,571.6,497.2,140.0,140.0,120.0,120.0,120.0,640.0,E,G,C,D,4.0,D,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B,E,B2
190001421576.0,2019.0,Camaçari,BA,20.0,F,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,503.3,450.1,513.0,374.2,0.0,0.0,0.0,0.0,0.0,0.0,D,A,B,B,4.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,B,A,E,DE
190001867766.0,2019.0,Marialva,PR,24.0,F,1.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,472.5,528.6,588.7,489.9,120.0,120.0,120.0,120.0,100.0,580.0,B,E,B,C,4.0,H,A,B,C,B,A,B,B,B,A,B,A,A,B,B,A,D,B,B,B,D,B2
190002261354.0,2019.0,Simões Filho,BA,19.0,M,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,580.5,510.9,527.5,663.0,120.0,120.0,100.0,140.0,120.0,600.0,E,D,C,B,4.0,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B,E,C2
190001692716.0,2019.0,Porto Alegre,RS,21.0,M,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,420.2,537.3,552.8,461.7,80.0,120.0,80.0,80.0,80.0,440.0,H,H,B,B,4.0,E,A,B,C,A,A,B,A,B,A,B,A,B,C,A,A,D,B,A,B,E,DE
190001779803.0,2019.0,Goiânia,GO,17.0,M,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,517.7,536.7,581.4,648.6,160.0,200.0,180.0,200.0,180.0,920.0,B,D,B,B,5.0,C,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,C,A,B,B,E,C2
190001692715.0,2019.0,Pelotas,RS,21.0,M,1.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,474.9,467.7,551.5,665.6,120.0,140.0,140.0,140.0,120.0,660.0,E,C,C,B,5.0,I,A,B,D,C,A,B,A,B,A,A,A,B,B,A,A,E,A,A,B,D,C1
190001595696.0,2019.0,Mairiporã,SP,18.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,532.6,569.6,546.7,578.9,120.0,120.0,100.0,140.0,140.0,620.0,E,E,B,B,4.0,D,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,C,B,A,B,E,C1
190001133224.0,2019.0,Juazeiro do Norte,CE,41.0,F,1.0,13.0,1.0,1,1.0,1.0,1.0,1.0,1.0,402.9,553.5,545.5,389.6,140.0,120.0,120.0,120.0,120.0,620.0,E,C,D,D,2.0,C,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,B,B,A,B,E,C2
190001425176.0,2019.0,Salvador,BA,19.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,421.1,403.6,437.2,393.3,120.0,120.0,120.0,120.0,160.0,640.0,B,F,C,B,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A,E,C2
190001867767.0,2019.0,Curitiba,PR,19.0,F,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,406.9,551.9,506.6,545.5,120.0,160.0,120.0,120.0,100.0,620.0,C,E,C,B,3.0,B,A,B,C,A,A,B,B,B,A,A,A,B,B,A,A,C,B,B,B,E,C1
190001237829.0,2019.0,Lagoa da Prata,MG,40.0,M,1.0,13.0,1.0,1,1.0,1.0,1.0,1.0,1.0,555.4,613.8,531.8,627.7,120.0,120.0,100.0,100.0,80.0,520.0,B,B,A,B,3.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,C,A,B,B,E,DE
190001082479.0,2019.0,Manaus,AM,27.0,M,1.0,10.0,1.0,1,3.0,1.0,1.0,1.0,1.0,500.1,506.6,516.6,505.3,120.0,120.0,100.0,120.0,100.0,560.0,H,F,F,D,6.0,C,A,B,C,A,B,B,B,B,A,A,A,A,C,A,A,E,A,A,B,E,B2
190002037443.0,2019.0,Brasília,DF,20.0,F,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,382.5,357.3,484.7,436.2,120.0,100.0,120.0,120.0,0.0,460.0,B,A,A,A,5.0,B,A,B,C,A,A,B,A,A,A,B,A,B,C,A,A,E,A,A,B,E,DE
190001237830.0,2019.0,Belo Horizonte,MG,20.0,M,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,1.0,396.5,549.6,547.6,409.3,140.0,120.0,120.0,120.0,60.0,560.0,E,E,B,B,2.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,B,B,B,E,C1
190001692718.0,2019.0,Uruguaiana,RS,17.0,M,2.0,0.0,2.0,3,1.0,1.0,1.0,1.0,1.0,480.6,586.6,535.4,590.4,100.0,160.0,100.0,120.0,100.0,580.0,E,H,D,B,3.0,G,A,B,D,B,A,B,B,B,B,B,A,A,B,A,A,D,A,B,B,D,B2
190001042843.0,2019.0,Ananindeua,PA,17.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,458.3,466.4,540.8,398.8,140.0,180.0,160.0,180.0,160.0,820.0,G,E,B,B,3.0,B,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,D,A,A,A,E,C1
190001425177.0,2019.0,Salvador,BA,18.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,523.6,545.1,509.1,425.2,120.0,120.0,120.0,120.0,20.0,500.0,E,D,B,B,6.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,E,B,A,B,E,C2
190001237831.0,2019.0,Montes Claros,MG,19.0,F,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,1.0,519.4,533.0,522.8,626.5,100.0,120.0,120.0,120.0,100.0,560.0,D,E,F,B,2.0,B,A,B,C,A,B,B,B,B,B,B,A,A,B,B,A,C,A,B,B,E,B2
190001517238.0,2019.0,Rio de Janeiro,RJ,41.0,F,1.0,13.0,1.0,3,1.0,1.0,1.0,1.0,1.0,442.3,515.3,556.1,411.8,120.0,120.0,120.0,120.0,120.0,600.0,B,E,B,B,3.0,C,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,B,B,B,E,C1
190002447770.0,2019.0,Capela do Alto,SP,21.0,F,1.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1.0,468.9,517.3,528.4,453.3,120.0,120.0,100.0,120.0,100.0,560.0,B,B,B,B,3.0,C,A,B,C,A,B,B,A,A,A,B,A,B,B,A,A,C,A,B,A,E,DE
190002037444.0,2019.0,Brasília,DF,24.0,M,1.0,7.0,1.0,1,3.0,1.0,1.0,1.0,1.0,464.9,543.2,602.1,419.2,120.0,120.0,120.0,120.0,20.0,500.0,C,F,C,D,2.0,E,A,B,D,A,A,B,B,B,B,B,A,B,B,B,A,C,B,B,B,D,B2
190001867768.0,2019.0,Ponta Grossa,PR,22.0,M,1.0,5.0,1.0,1,3.0,1.0,1.0,1.0,1.0,472.4,514.3,540.7,511.7,120.0,120.0,100.0,120.0,40.0,500.0,E,E,B,F,3.0,F,A,B,D,B,A,B,A,B,A,B,A,B,B,A,B,D,B,B,B,E,C1
190001184602.0,2019.0,Macapá,AP,17.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,370.6,463.9,481.9,464.3,140.0,120.0,160.0,180.0,160.0,760.0,E,F,D,D,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,C2
190001867769.0,2019.0,Ivaiporã,PR,17.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,437.6,532.3,526.1,452.8,120.0,120.0,120.0,120.0,100.0,580.0,C,E,C,B,6.0,D,A,C,D,B,A,C,B,B,A,B,A,A,C,B,A,E,A,B,B,E,B2
190001493201.0,2019.0,Recife,PE,20.0,M,1.0,3.0,1.0,1,3.0,1.0,1.0,1.0,1.0,396.6,553.7,547.9,497.3,160.0,160.0,160.0,160.0,160.0,800.0,B,D,B,F,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
190001493202.0,2019.0,Recife,PE,18.0,M,2.0,0.0,2.0,1,0.0,1.0,1.0,1.0,1.0,472.8,479.2,511.2,509.0,160.0,120.0,140.0,140.0,0.0,560.0,E,E,C,B,5.0,C,A,B,D,A,B,B,A,B,B,A,A,A,B,A,B,C,A,A,B,E,C1
190001595698.0,2019.0,São Paulo,SP,22.0,F,1.0,5.0,1.0,1,2.0,1.0,1.0,1.0,1.0,393.0,469.1,510.7,491.1,100.0,120.0,120.0,120.0,80.0,540.0,E,E,B,B,3.0,D,A,B,C,B,A,B,A,B,A,B,A,A,B,A,B,C,B,B,B,E,C1
190001520684.0,2019.0,Rio de Janeiro,RJ,36.0,F,1.0,13.0,1.0,1,3.0,1.0,1.0,1.0,1.0,549.2,626.8,599.0,440.3,160.0,200.0,160.0,180.0,100.0,800.0,E,E,F,D,2.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,B,A,B,E,C2
190001133225.0,2019.0,São Gonçalo do Amarante,CE,27.0,M,1.0,6.0,1.0,1,3.0,1.0,1.0,1.0,1.0,509.8,554.5,503.3,495.9,140.0,120.0,120.0,120.0,120.0,620.0,E,E,C,D,1.0,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,D,C2
190001595699.0,2019.0,Caraguatatuba,SP,20.0,F,1.0,3.0,1.0,1,2.0,1.0,1.0,1.0,1.0,367.1,528.5,539.9,462.8,120.0,120.0,120.0,140.0,80.0,580.0,G,E,C,B,2.0,D,A,B,C,B,A,B,B,A,A,A,A,B,B,A,A,D,A,B,B,E,B2
190001595700.0,2019.0,São Paulo,SP,34.0,F,1.0,13.0,1.0,2,3.0,1.0,1.0,1.0,1.0,527.1,577.3,531.3,535.6,140.0,140.0,120.0,120.0,160.0,680.0,D,B,B,A,3.0,E,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001237832.0,2019.0,Itabira,MG,32.0,F,1.0,12.0,1.0,1,3.0,1.0,1.0,1.0,1.0,373.1,464.1,493.4,392.2,120.0,80.0,100.0,120.0,20.0,440.0,B,B,F,B,3.0,C,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,B,A,B,B,E,C2
190001493203.0,2019.0,Recife,PE,19.0,F,2.0,0.0,2.0,1,4.0,1.0,1.0,1.0,1.0,435.6,445.9,530.4,451.6,120.0,120.0,120.0,140.0,120.0,620.0,B,B,F,B,5.0,B,A,A,B,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,E,DE
190001658313.0,2019.0,Serra,ES,43.0,F,1.0,11.0,1.0,2,3.0,1.0,1.0,1.0,1.0,533.4,594.1,590.1,410.3,160.0,140.0,160.0,160.0,160.0,780.0,D,B,B,B,4.0,C,A,C,D,B,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B,E,C2
190001409453.0,2019.0,Aracaju,SE,25.0,M,1.0,8.0,1.0,0,3.0,1.0,1.0,1.0,1.0,574.5,547.2,566.9,584.1,120.0,160.0,120.0,120.0,140.0,660.0,D,B,C,B,8.0,E,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,A,E,DE
190001595701.0,2019.0,Mirassol,SP,17.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,547.5,636.6,599.8,573.2,120.0,160.0,140.0,120.0,80.0,620.0,C,D,B,B,3.0,E,A,D,D,C,A,B,C,B,B,B,A,B,D,A,A,D,A,D,B,E,A
190001595703.0,2019.0,São Paulo,SP,17.0,M,3.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,574.6,644.1,639.9,714.0,180.0,120.0,160.0,140.0,160.0,760.0,D,E,F,B,3.0,E,A,B,C,A,A,B,A,B,A,B,A,A,C,A,B,C,B,B,B,E,C1
190001595702.0,2019.0,Marília,SP,22.0,F,1.0,3.0,1.0,1,1.0,1.0,1.0,1.0,1.0,374.0,438.7,525.9,481.5,120.0,140.0,120.0,140.0,140.0,660.0,D,E,B,D,4.0,E,A,C,D,B,B,C,B,B,B,B,A,A,B,A,A,B,B,B,B,E,B1
190001042845.0,2019.0,Bujaru,PA,20.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,492.1,465.1,505.3,533.5,100.0,120.0,120.0,140.0,160.0,640.0,C,E,A,F,6.0,D,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B,E,C2
190001093227.0,2019.0,Rio Branco,AC,16.0,F,2.0,0.0,2.0,1,4.0,1.0,1.0,1.0,1.0,378.0,498.0,533.1,602.2,120.0,120.0,120.0,120.0,140.0,620.0,E,G,C,B,3.0,B,A,B,C,A,B,B,A,A,B,A,A,A,B,A,A,C,B,B,B,E,B2
190001121531.0,2019.0,Teresina,PI,43.0,M,1.0,13.0,1.0,2,3.0,1.0,1.0,1.0,1.0,501.1,584.2,536.8,584.4,100.0,120.0,120.0,100.0,100.0,540.0,H,D,F,D,4.0,G,A,B,C,B,A,B,A,B,A,B,A,A,B,B,B,C,A,A,B,E,C2
190001425178.0,2019.0,Irará,BA,19.0,F,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,410.1,465.3,484.7,454.1,80.0,120.0,120.0,100.0,60.0,480.0,B,C,A,A,6.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,E,A,A,B,E,DE
190001520685.0,2019.0,Petrópolis,RJ,20.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,511.5,495.1,533.2,596.3,120.0,140.0,140.0,120.0,100.0,620.0,B,C,B,B,4.0,C,A,B,C,A,A,A,A,B,A,A,A,A,A,B,A,C,A,B,A,E,DE
190001237833.0,2019.0,Uberlândia,MG,21.0,M,1.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,448.4,454.8,518.4,478.9,120.0,120.0,100.0,120.0,20.0,480.0,B,D,B,B,3.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B,E,C2
190001595705.0,2019.0,São Paulo,SP,29.0,F,1.0,12.0,1.0,1,1.0,1.0,1.0,1.0,1.0,471.1,547.5,566.0,570.3,120.0,120.0,120.0,120.0,100.0,580.0,C,D,A,A,4.0,F,A,C,D,A,A,B,B,B,A,B,A,A,B,A,A,D,B,A,A,E,C2
190001595707.0,2019.0,Presidente Prudente,SP,38.0,F,1.0,13.0,1.0,3,3.0,1.0,1.0,1.0,1.0,432.3,506.6,519.4,431.9,120.0,120.0,120.0,120.0,60.0,540.0,B,C,C,C,2.0,D,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,E,C2
190001595706.0,2019.0,Jundiaí,SP,17.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,615.9,686.4,617.7,773.7,140.0,120.0,120.0,120.0,100.0,600.0,E,F,F,B,2.0,E,A,D,D,B,A,B,B,C,A,B,A,B,E,A,B,D,A,B,B,D,A
190001425180.0,2019.0,Salvador,BA,20.0,M,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,526.8,598.2,546.8,507.7,100.0,120.0,120.0,100.0,120.0,560.0,E,C,B,B,3.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,D,B,B,B,E,C1
190001867770.0,2019.0,Campo Mourão,PR,28.0,M,1.0,11.0,1.0,1,3.0,1.0,1.0,1.0,1.0,406.5,571.0,542.3,644.5,140.0,120.0,120.0,120.0,0.0,500.0,D,B,C,B,2.0,C,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,B,A,B,B,E,C2
190001425181.0,2019.0,Feira de Santana,BA,46.0,M,1.0,13.0,1.0,2,3.0,1.0,1.0,1.0,1.0,509.0,553.4,539.4,509.5,120.0,100.0,80.0,80.0,60.0,440.0,B,B,C,B,4.0,E,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,B,B,E,DE
190001705268.0,2019.0,São José,SC,18.0,F,2.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,491.3,530.4,533.6,455.7,120.0,120.0,120.0,140.0,140.0,640.0,D,B,C,C,2.0,D,A,B,C,A,B,B,B,B,A,B,A,A,B,A,A,C,A,A,B,E,C2
190001042846.0,2019.0,Marabá,PA,18.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,570.1,573.3,547.8,627.4,160.0,180.0,160.0,180.0,200.0,880.0,B,D,E,B,4.0,F,A,B,D,A,B,B,B,A,A,B,A,A,B,A,A,E,A,B,B,E,C2
190001133228.0,2019.0,Paracuru,CE,19.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,507.3,455.7,513.2,469.3,140.0,140.0,120.0,120.0,80.0,600.0,E,D,A,B,6.0,B,A,C,C,A,A,B,B,A,A,A,A,A,B,A,A,D,A,A,B,E,C1
190001480450.0,2019.0,João Pessoa,PB,27.0,M,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,530.5,576.6,595.8,605.7,120.0,120.0,120.0,120.0,100.0,580.0,D,F,C,D,2.0,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B,E,B2
190001237834.0,2019.0,Ibirité,MG,43.0,F,1.0,8.0,1.0,3,4.0,1.0,1.0,1.0,1.0,517.5,490.7,519.8,512.4,120.0,120.0,120.0,120.0,120.0,600.0,B,B,B,B,2.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B,E,DE
190001692722.0,2019.0,Veranópolis,RS,20.0,F,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,406.4,509.9,496.1,465.1,120.0,140.0,120.0,120.0,100.0,600.0,B,E,C,B,4.0,E,A,B,D,B,A,B,A,B,A,B,A,B,C,B,A,D,A,B,B,E,B2
190001425184.0,2019.0,Camaçari,BA,26.0,F,1.0,9.0,1.0,2,3.0,1.0,1.0,1.0,1.0,555.8,556.4,542.4,623.1,120.0,120.0,100.0,120.0,120.0,580.0,E,E,B,B,7.0,G,A,C,E,B,B,C,A,B,A,B,A,A,C,A,A,E,A,B,B,E,B2
190001520686.0,2019.0,Comendador Levy Gasparian,RJ,30.0,M,1.0,10.0,1.0,1,1.0,1.0,1.0,1.0,1.0,430.0,548.4,513.9,480.1,120.0,120.0,120.0,120.0,100.0,580.0,E,E,B,B,3.0,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B,E,C1
190001782201.0,2019.0,Cuiabá,MT,35.0,F,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,485.2,510.3,491.4,360.4,120.0,120.0,120.0,120.0,120.0,600.0,B,B,A,B,3.0,B,A,B,A,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,DE
190001133230.0,2019.0,Barbalha,CE,31.0,F,1.0,13.0,1.0,1,3.0,1.0,1.0,1.0,1.0,600.3,606.4,573.5,586.0,100.0,160.0,120.0,100.0,120.0,600.0,B,B,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,E,DE
190001121532.0,2019.0,Cajueiro da Praia,PI,17.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,367.3,448.7,454.3,504.7,120.0,40.0,40.0,80.0,0.0,280.0,B,D,A,B,3.0,B,A,C,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
190001705269.0,2019.0,Rio Negrinho,SC,23.0,M,1.0,6.0,1.0,1,1.0,1.0,1.0,1.0,1.0,635.3,653.3,624.2,692.0,160.0,200.0,200.0,200.0,160.0,920.0,B,D,B,C,4.0,G,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,E,A,C,B,E,C1
190001493206.0,2019.0,Recife,PE,23.0,M,1.0,5.0,1.0,1,2.0,1.0,1.0,1.0,1.0,437.8,459.8,538.5,447.4,120.0,160.0,120.0,140.0,120.0,660.0,A,C,F,B,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B,E,DE
190001409455.0,2019.0,Capela,SE,31.0,M,1.0,9.0,1.0,0,2.0,1.0,1.0,1.0,1.0,527.4,438.1,529.1,391.5,80.0,120.0,100.0,100.0,100.0,500.0,B,E,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001425185.0,2019.0,Luís Eduardo Magalhães,BA,16.0,F,3.0,0.0,1.0,1,2.0,1.0,1.0,1.0,1.0,477.7,566.1,545.1,504.6,160.0,160.0,120.0,160.0,120.0,720.0,A,A,B,B,3.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,E,DE
190001133231.0,2019.0,Eusébio,CE,18.0,F,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,485.7,583.3,594.5,554.3,120.0,200.0,120.0,120.0,100.0,660.0,A,E,A,B,4.0,B,A,B,C,A,A,B,B,A,A,B,A,A,D,A,A,D,A,B,B,E,C1
190001042847.0,2019.0,Capanema,PA,24.0,F,1.0,7.0,1.0,2,3.0,1.0,1.0,1.0,1.0,428.7,473.5,509.2,519.2,120.0,120.0,120.0,120.0,100.0,580.0,B,C,A,A,3.0,B,A,B,B,A,B,B,A,A,A,A,A,A,B,B,A,C,A,A,A,E,DE
190001082481.0,2019.0,Manaus,AM,26.0,F,1.0,8.0,1.0,1,3.0,1.0,1.0,1.0,1.0,435.3,510.5,499.2,488.6,120.0,120.0,120.0,120.0,40.0,520.0,B,B,C,C,3.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
190001493208.0,2019.0,Olinda,PE,20.0,M,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,404.6,401.1,507.4,625.4,140.0,120.0,120.0,120.0,120.0,620.0,E,E,C,D,4.0,E,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,E,A,A,B,E,B2
190001210210.0,2019.0,Grajaú,MA,21.0,M,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,443.4,443.5,509.5,583.4,80.0,120.0,120.0,100.0,120.0,540.0,B,C,A,A,5.0,C,A,B,C,A,C,B,B,A,A,B,A,A,B,A,B,C,A,A,B,E,C2
190001237836.0,2019.0,Belo Horizonte,MG,31.0,F,1.0,2.0,1.0,2,2.0,1.0,1.0,1.0,1.0,539.4,554.9,539.7,533.1,140.0,120.0,80.0,100.0,20.0,460.0,B,D,C,C,4.0,E,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,E,A,A,B,E,C2
190001595709.0,2019.0,São José do Rio Preto,SP,47.0,M,1.0,2.0,1.0,3,1.0,1.0,1.0,1.0,1.0,569.0,556.6,512.7,570.0,100.0,140.0,80.0,80.0,0.0,400.0,B,B,C,B,3.0,G,A,C,D,A,B,B,A,A,A,B,A,A,B,B,B,D,B,B,B,D,C2
190001237837.0,2019.0,Pará de Minas,MG,19.0,M,1.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,515.4,494.5,505.1,535.4,120.0,120.0,100.0,100.0,100.0,540.0,E,D,B,B,3.0,D,A,B,D,A,A,B,A,B,B,A,A,A,B,A,A,B,A,A,A,E,C2
190001658317.0,2019.0,Cariacica,ES,45.0,F,1.0,13.0,1.0,2,2.0,1.0,1.0,1.0,1.0,473.4,563.9,509.2,554.9,120.0,120.0,120.0,100.0,140.0,600.0,B,B,B,B,4.0,C,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,B,A,A,A,E,DE
190001480451.0,2019.0,Santa Rita,PB,17.0,F,2.0,0.0,2.0,1,3.0,1.0,1.0,1.0,1.0,394.1,342.7,452.3,415.2,140.0,180.0,120.0,140.0,120.0,700.0,A,C,B,F,5.0,D,A,B,C,A,C,B,A,A,A,A,A,A,B,B,A,D,A,A,B,E,DE
