NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,TP_SES_INCOME,TP_SES_POINTS
150000000603.0,2015.0,Aparecida de Goiânia,GO,28.0,M,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,556.8,635.5,559.8,565.7,160,160,160,140,160,780.0,E,E,D,B,2.0,D,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,E,DE
150000000054.0,2015.0,Porto Alegre,RS,18.0,F,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,500.7,548.6,541.4,390.3,120,100,100,100,60,480.0,B,B,A,B,7.0,B,A,B,C,A,A,B,A,B,A,B,A,B,B,A,A,C,A,A,A,E,DE
150000000490.0,2015.0,São Paulo,SP,20.0,F,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,520.8,584.2,543.4,418.4,140,120,140,140,180,720.0,F,E,D,D,4.0,L,A,C,D,B,C,B,B,B,A,B,A,B,C,B,B,E,B,B,B,D,A
150000000289.0,2015.0,Jaboticabal,SP,20.0,F,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,569.4,626.6,590.1,668.4,160,160,160,160,140,780.0,E,B,C,D,3.0,F,A,C,C,B,A,B,B,B,A,B,A,A,C,B,A,D,B,B,B,E,B2
150000000209.0,2015.0,Ipatinga,MG,25.0,M,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,570.2,615.4,602.8,433.8,140,160,120,120,160,700.0,E,E,F,B,1.0,C,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,B,A,B,B,D,C1
150000000330.0,2015.0,Petrópolis,RJ,17.0,M,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,422.1,499.2,552.9,358.2,120,120,80,100,60,480.0,E,G,D,D,3.0,F,A,B,C,B,A,B,B,B,A,B,A,B,C,B,A,D,B,C,B,E,B1
150000000660.0,2015.0,Santarém,PA,24.0,M,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,563.4,646.6,649.8,700.0,120,100,80,100,120,520.0,E,E,D,B,5.0,H,A,C,D,B,A,B,A,B,A,A,A,B,B,A,B,E,A,E,B,E,B1
150000000255.0,2015.0,Itabaianinha,SE,39.0,M,1.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,511.1,663.2,588.3,582.8,200,160,160,200,120,840.0,C,B,A,A,4.0,G,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,C,A,B,B,E,C2
150000000290.0,2015.0,Rio de Janeiro,RJ,18.0,M,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,615.6,690.4,700.4,809.4,120,120,100,100,60,500.0,G,G,E,E,4.0,P,A,C,C,C,A,B,A,B,B,B,A,B,D,B,B,E,B,E,B,C,A
150000000437.0,2015.0,São Paulo,SP,18.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,509.4,609.4,557.5,599.6,140,120,120,100,60,540.0,E,E,F,F,4.0,D,A,B,C,B,A,B,B,B,A,B,A,B,B,B,B,B,B,B,B,E,B2
150000000291.0,2015.0,Belo Horizonte,MG,37.0,F,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,368.5,474.3,455.9,453.0,120,120,100,100,100,540.0,C,C,B,F,3.0,D,A,C,C,A,A,B,B,B,B,B,A,A,C,B,B,C,B,B,B,E,B2
150000000210.0,2015.0,Marcionílio Souza,BA,18.0,M,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,480.1,530.0,434.0,378.5,120,80,100,120,0,420.0,D,D,A,B,4.0,A,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,B,B,B,B,E,C2
150000000108.0,2015.0,São Gonçalo,RJ,24.0,M,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,574.5,679.8,605.6,720.1,160,160,140,160,160,780.0,F,G,B,D,3.0,F,A,B,C,A,A,B,B,A,A,B,A,A,B,B,A,B,B,B,B,E,B2
150000000384.0,2015.0,Rio de Janeiro,RJ,25.0,F,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,392.8,599.9,553.4,375.6,120,120,80,120,100,540.0,D,E,B,B,5.0,B,A,B,C,A,A,B,B,B,A,A,A,A,B,B,B,B,A,B,B,E,C1
150000000258.0,2015.0,Vitória,ES,22.0,M,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,516.7,639.0,633.5,618.0,120,120,120,160,40,560.0,B,C,B,B,4.0,C,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,D,A,B,A,E,DE
150000000292.0,2015.0,Salvador,BA,21.0,F,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,500.3,491.2,415.9,368.7,120,120,80,120,80,520.0,H,E,F,B,4.0,B,A,B,D,A,A,B,A,B,A,A,A,A,C,A,A,B,B,A,A,E,C2
150000000385.0,2015.0,Fortaleza,CE,17.0,M,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,430.0,444.2,421.2,497.1,120,100,100,120,80,520.0,C,E,F,F,3.0,C,A,C,D,A,A,D,A,B,A,B,A,A,C,B,A,D,B,B,B,E,B2
150000000055.0,2015.0,Capão Bonito,SP,42.0,M,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,528.5,627.8,565.9,640.2,120,120,100,140,60,540.0,B,B,D,A,1.0,F,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,C,B,C,B,D,C1
150000000259.0,2015.0,Gramado,RS,24.0,F,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,454.3,636.7,578.5,483.0,160,140,140,160,100,700.0,D,C,C,B,4.0,G,A,C,D,B,A,B,B,B,B,B,A,B,D,B,A,D,A,C,B,E,B1
150000000293.0,2015.0,Presidente Prudente,SP,18.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,456.8,545.0,532.5,356.9,120,140,100,100,40,500.0,B,B,C,B,3.0,B,B,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,B,B,B,E,DE
150000000260.0,2015.0,Ampére,PR,20.0,F,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,512.0,587.3,487.5,375.2,140,140,120,120,80,600.0,D,F,C,D,2.0,E,A,B,C,B,A,B,B,B,A,B,A,A,B,B,A,C,A,C,B,D,B1
150000000212.0,2015.0,Carapicuíba,SP,23.0,M,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,474.9,541.5,563.9,366.1,160,160,120,160,120,720.0,F,E,D,B,4.0,C,A,B,D,B,A,B,A,B,A,B,A,B,C,B,A,C,B,B,B,E,B2
150000000213.0,2015.0,São Paulo,SP,18.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,557.8,685.9,602.9,574.9,140,140,160,140,140,720.0,A,E,C,D,5.0,C,A,B,C,B,A,B,B,A,A,B,A,B,B,B,B,D,B,B,B,E,B2
150000000261.0,2015.0,Fortaleza,CE,18.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,583.4,631.6,631.5,521.1,160,200,200,200,200,960.0,F,G,E,D,4.0,I,A,D,D,B,A,B,A,B,A,A,A,A,B,A,A,C,B,B,B,D,B1
150000000262.0,2015.0,Curitiba,PR,16.0,M,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,585.6,715.1,626.6,779.2,100,100,100,80,120,500.0,F,G,E,E,4.0,Q,A,D,D,C,A,B,C,C,C,B,B,B,B,B,B,E,B,E,B,A,A
150000000056.0,2015.0,Santo Antônio de Jesus,BA,18.0,F,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,636.6,604.5,568.4,633.7,160,140,120,140,140,700.0,H,H,D,D,3.0,G,A,B,D,A,A,B,A,A,A,B,A,A,C,B,B,E,A,A,B,D,DE
150000000265.0,2015.0,Caruaru,PE,19.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,495.5,625.8,563.4,557.5,160,160,160,160,160,800.0,C,F,F,D,3.0,D,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,D,B,B,B,E,B2
150000000295.0,2015.0,Mossoró,RN,30.0,F,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,441.1,562.7,516.6,402.4,120,120,120,120,100,580.0,B,B,B,B,3.0,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
150000000266.0,2015.0,Rio de Janeiro,RJ,22.0,F,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,398.9,600.3,560.4,367.2,120,120,120,80,60,500.0,A,D,C,B,3.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
150000000268.0,2015.0,João Pessoa,PB,35.0,M,1.0,10.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,631.7,682.3,590.9,761.4,200,180,180,200,140,900.0,F,E,E,D,3.0,I,A,C,D,B,A,B,B,B,A,A,A,A,B,B,B,D,B,B,B,D,B1
150000000331.0,2015.0,Serra,ES,18.0,F,2.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,547.3,623.5,557.7,710.4,120,120,120,120,0,480.0,E,E,D,D,4.0,F,A,C,C,B,A,B,B,A,A,B,A,A,C,B,A,D,A,B,B,E,B2
150000000662.0,2015.0,Uberlândia,MG,21.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,453.2,532.7,543.6,487.7,80,80,100,100,40,400.0,E,C,C,B,3.0,D,A,B,C,A,A,B,B,B,B,B,A,A,B,B,A,C,B,B,B,E,B2
150000000492.0,2015.0,Embu das Artes,SP,22.0,M,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,595.8,656.7,565.4,490.7,120,120,120,120,120,600.0,H,E,F,B,2.0,G,D,B,C,A,A,B,A,B,A,B,A,A,C,B,A,C,A,B,B,D,B2
150000000543.0,2015.0,Indaiatuba,SP,18.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,638.8,638.6,581.4,699.7,120,120,120,120,40,520.0,E,E,C,B,4.0,J,A,B,D,B,B,B,B,B,A,B,A,A,C,B,B,E,A,B,B,D,B2
150000000493.0,2015.0,Belo Horizonte,MG,23.0,M,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,521.6,624.2,512.1,403.7,120,120,120,80,80,520.0,E,E,A,A,2.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A,E,DE
150000000269.0,2015.0,Salvador,BA,24.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,368.8,501.4,420.5,318.0,80,80,80,80,20,340.0,C,D,C,C,3.0,D,A,B,C,A,A,B,A,B,B,A,A,A,B,B,B,D,A,B,B,E,C2
150000000270.0,2015.0,Porto Alegre,RS,21.0,F,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,401.0,612.4,628.0,530.8,140,140,140,140,160,720.0,C,D,B,B,2.0,D,A,B,B,A,A,B,A,B,B,B,A,B,A,A,A,C,A,B,B,E,C2
150000000057.0,2015.0,Rio de Janeiro,RJ,21.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,619.8,676.1,631.8,668.2,200,200,200,200,160,960.0,D,D,C,B,3.0,D,A,B,C,B,A,C,C,B,A,A,A,A,C,B,A,D,B,B,B,E,B2
150000000495.0,2015.0,Campo Grande,MS,25.0,F,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,431.2,581.5,564.6,442.1,160,140,160,140,160,760.0,B,C,A,C,2.0,D,A,B,B,A,A,B,A,B,A,A,A,A,A,A,A,C,A,B,B,E,DE
150000000544.0,2015.0,Rio Grande,RS,18.0,M,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,428.3,507.6,499.9,531.4,120,120,120,120,100,580.0,C,B,C,B,3.0,B,A,B,D,A,A,B,B,A,A,A,A,A,C,B,A,D,B,B,B,E,C2
150000000545.0,2015.0,Niterói,RJ,22.0,M,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,610.7,688.1,615.1,588.3,120,120,120,120,120,600.0,E,E,F,B,2.0,G,A,B,C,A,A,B,A,B,A,A,A,A,C,B,A,C,B,C,B,D,C1
150000000006.0,2015.0,São João del Rei,MG,27.0,F,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,454.6,479.7,443.5,382.9,100,80,100,80,80,440.0,E,F,A,D,2.0,B,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,D,B,B,B,E,B2
150000000007.0,2015.0,Rio de Janeiro,RJ,30.0,M,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,464.9,598.7,540.4,429.4,120,120,120,120,120,600.0,B,A,B,B,5.0,B,A,B,C,A,A,B,A,B,A,B,A,B,C,A,A,E,B,C,B,E,C2
150000000439.0,2015.0,Maceió,AL,26.0,F,1.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,529.9,560.0,474.7,607.5,140,120,120,140,120,640.0,F,F,D,D,3.0,C,A,C,D,B,A,B,B,B,A,B,A,A,C,B,A,D,B,B,B,E,B1
150000000332.0,2015.0,Brasília,DF,23.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,481.8,624.5,619.5,400.8,140,140,120,120,120,640.0,E,G,D,E,3.0,L,A,D,E,C,A,B,B,B,B,B,A,B,E,B,A,D,B,B,B,D,A
150000000296.0,2015.0,Recife,PE,28.0,M,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,519.1,608.7,508.8,436.4,80,80,80,80,20,340.0,H,E,F,B,2.0,D,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
150000000497.0,2015.0,Gravataí,RS,18.0,M,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,570.6,612.4,459.0,594.8,120,140,160,140,80,640.0,G,F,E,E,5.0,L,A,B,D,B,A,B,B,B,A,B,A,B,D,B,B,D,B,D,B,D,B1
150000000546.0,2015.0,São Gonçalo,RJ,23.0,M,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,652.9,672.9,669.4,694.2,160,160,120,160,40,640.0,D,E,F,F,3.0,E,A,C,C,C,A,B,B,B,A,B,A,B,D,B,B,D,B,D,B,E,B1
150000000297.0,2015.0,Brasília,DF,23.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,438.0,530.0,572.2,466.9,160,160,160,160,100,740.0,E,G,A,D,1.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,D,C1
150000000604.0,2015.0,São Paulo,SP,18.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,494.6,568.9,551.6,434.5,160,140,160,140,120,720.0,D,E,B,B,4.0,C,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B,E,C1
150000000298.0,2015.0,Ponta Grossa,PR,22.0,M,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,536.8,626.3,566.5,627.4,140,120,120,140,80,600.0,C,C,B,B,5.0,D,A,B,D,A,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B,E,C2
150000000299.0,2015.0,Penha,SC,48.0,F,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,552.5,592.5,611.0,579.7,120,120,120,120,60,540.0,H,C,B,F,2.0,C,A,B,C,A,A,B,B,A,A,B,A,A,B,A,B,C,B,B,B,E,C2
150000000388.0,2015.0,Teresina,PI,27.0,M,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,502.8,637.2,547.1,395.5,120,120,120,120,100,580.0,B,G,C,D,3.0,G,A,C,C,B,A,B,A,B,A,B,B,A,C,A,A,C,B,B,B,D,B1
150000000389.0,2015.0,Paracatu,MG,24.0,F,1.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,501.3,635.2,559.3,444.3,160,120,120,180,60,640.0,E,C,C,B,2.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,C2
150000000301.0,2015.0,Araranguá,SC,19.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,482.7,518.1,485.5,443.6,140,140,140,140,100,660.0,B,D,C,C,3.0,E,A,C,D,B,B,B,A,B,A,B,A,B,D,B,A,D,B,C,B,E,B2
150000000303.0,2015.0,Nova Esperança,PR,22.0,F,4.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,528.1,504.4,429.9,380.6,80,80,120,100,60,440.0,C,C,C,B,4.0,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,E,DE
150000000498.0,2015.0,Belém,PA,22.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,502.5,475.8,512.5,436.3,80,120,120,80,100,500.0,D,E,C,B,3.0,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A,E,DE
150000000304.0,2015.0,Ribeirão Preto,SP,15.0,M,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,563.5,590.8,590.8,641.4,120,120,100,100,120,560.0,G,F,E,D,4.0,I,A,E,E,B,A,B,B,B,A,B,A,B,E,B,B,E,B,C,B,D,A
150000000305.0,2015.0,Itatiaia,RJ,26.0,M,1.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,559.2,648.0,614.7,674.1,160,120,120,140,80,620.0,D,C,C,F,5.0,C,A,B,C,A,A,B,A,A,A,B,A,A,C,B,A,D,A,B,A,E,C2
150000000306.0,2015.0,São Paulo,SP,32.0,F,1.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,670.3,670.7,621.3,724.1,140,120,120,120,80,580.0,G,E,E,B,2.0,I,B,C,C,B,A,B,A,B,A,B,A,A,B,B,B,B,B,A,B,D,B2
150000000307.0,2015.0,Conselheiro Lafaiete,MG,19.0,M,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,617.4,653.8,532.9,726.8,120,100,120,120,120,580.0,E,E,D,D,6.0,G,A,C,D,B,A,C,B,B,A,A,A,B,C,B,A,E,B,B,B,E,B2
150000000314.0,2015.0,Salto,SP,26.0,M,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,428.2,644.3,454.9,549.8,140,140,140,160,100,680.0,C,E,C,C,5.0,F,A,B,D,B,A,B,A,B,A,B,A,A,B,A,B,E,A,B,B,E,C1
150000000315.0,2015.0,Rio das Ostras,RJ,23.0,F,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,490.6,489.9,396.6,481.4,80,120,80,100,60,440.0,H,B,F,B,6.0,C,A,B,C,A,A,B,A,A,A,A,A,A,C,A,B,D,B,B,B,E,DE
150000000316.0,2015.0,Campo Bom,RS,33.0,F,1.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,559.9,615.0,564.8,580.4,120,80,80,120,20,420.0,D,D,C,F,4.0,G,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,B,B,B,E,C1
150000000317.0,2015.0,Rio Grande,RS,24.0,F,1.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,519.2,616.9,538.3,520.0,140,140,160,140,100,680.0,D,D,B,B,4.0,D,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,A,B,A,E,C2
150000000318.0,2015.0,Uberlândia,MG,27.0,F,1.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,468.7,545.9,534.1,529.4,120,120,120,120,120,600.0,D,C,C,B,5.0,F,A,B,D,D,A,B,A,B,A,B,A,A,B,A,A,A,B,B,B,E,B2
150000000319.0,2015.0,Poá,SP,20.0,M,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,492.6,660.4,608.2,536.9,120,120,100,120,80,540.0,E,D,D,B,4.0,G,A,B,B,B,A,B,A,B,A,B,A,A,B,A,A,E,B,B,B,E,C1
150000000320.0,2015.0,Nilópolis,RJ,20.0,F,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,525.8,573.5,508.3,439.9,120,100,140,120,60,540.0,E,D,B,B,3.0,C,D,B,B,A,A,B,B,B,A,A,A,A,B,B,A,B,B,B,B,E,B2
150000000321.0,2015.0,Ilhéus,BA,17.0,M,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,658.8,653.0,618.5,732.1,140,160,160,120,120,700.0,E,C,B,B,3.0,C,A,B,C,A,A,B,B,B,A,B,A,A,C,B,A,C,B,B,B,E,B2
150000000322.0,2015.0,Goiânia,GO,17.0,M,3.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,405.2,628.6,536.9,436.7,120,80,80,120,40,440.0,D,D,C,C,4.0,D,A,B,D,B,C,B,A,C,A,A,A,A,C,B,A,E,A,B,B,E,B2
150000000333.0,2015.0,Foz do Iguaçu,PR,25.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,525.0,558.7,508.5,408.6,120,120,120,120,20,500.0,E,D,C,C,2.0,E,A,B,B,B,A,B,A,B,A,B,A,B,B,A,B,C,A,B,B,D,C1
150000000336.0,2015.0,Avaré,SP,22.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,549.7,622.5,588.9,590.1,180,160,160,160,100,760.0,H,C,F,B,4.0,E,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B,E,C2
150000000337.0,2015.0,Paulista,PE,18.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,503.5,633.4,565.4,550.7,160,160,140,160,120,740.0,D,E,F,B,2.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,B,B,B,E,C1
150000000391.0,2015.0,Recife,PE,23.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,394.4,629.0,503.7,507.6,0,0,0,0,0,0.0,E,E,F,F,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,D,B,B,B,E,C2
150000000339.0,2015.0,Campo Grande,MS,21.0,F,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,460.7,445.1,478.0,392.4,100,120,100,100,20,440.0,E,C,B,B,2.0,C,D,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,E,C2
150000000338.0,2015.0,Curitiba,PR,23.0,F,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,511.3,529.4,528.9,340.7,120,100,100,80,100,500.0,F,B,B,B,2.0,C,A,B,C,A,A,B,B,B,A,B,A,A,C,A,B,A,B,B,B,E,B2
150000000340.0,2015.0,Viamão,RS,30.0,M,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,571.5,601.6,530.8,470.1,140,120,140,120,120,640.0,B,E,B,B,1.0,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B,D,C1
150000000341.0,2015.0,Bauru,SP,19.0,F,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,507.2,496.3,456.3,430.0,120,80,80,80,40,400.0,D,B,C,B,4.0,H,A,B,C,B,B,B,B,B,A,B,A,B,B,B,B,E,B,C,B,D,B2
150000000343.0,2015.0,Palmares,PE,19.0,M,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,514.8,563.9,548.4,492.0,100,100,100,100,60,460.0,B,F,F,F,4.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B,E,C1
150000000344.0,2015.0,São José dos Pinhais,PR,17.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,428.0,503.4,477.6,386.2,100,60,60,80,80,380.0,E,D,C,F,5.0,C,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,B,B,B,E,B2
150000000345.0,2015.0,Brasília,DF,19.0,M,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,497.3,521.1,474.6,351.2,120,120,120,120,80,560.0,C,B,B,B,7.0,E,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,B,A,A,E,DE
150000000346.0,2015.0,São Paulo,SP,17.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,596.0,722.4,667.6,740.7,160,160,160,140,120,740.0,D,F,D,D,5.0,L,A,C,D,B,A,B,B,B,A,B,B,B,C,B,A,D,B,B,B,D,A
150000000348.0,2015.0,Jundiaí,SP,17.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,496.4,617.8,586.2,647.5,160,120,120,100,60,560.0,G,G,E,E,3.0,N,A,B,C,C,A,B,A,B,A,A,A,A,D,B,B,E,A,A,B,D,B2
150000000350.0,2015.0,São Gotardo,MG,62.0,M,1.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,481.9,580.6,460.9,470.6,80,80,80,80,0,320.0,F,A,E,A,1.0,D,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,D,C2
150000000351.0,2015.0,Corumbá,MS,30.0,F,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,370.9,560.2,444.6,448.4,80,100,100,100,80,460.0,E,A,D,B,5.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,B,A,B,E,C2
150000000353.0,2015.0,Araucária,PR,19.0,M,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,508.3,583.4,437.2,433.8,120,100,80,100,40,440.0,E,G,D,D,3.0,L,A,D,C,C,A,B,A,B,A,B,A,B,D,A,A,D,B,D,B,D,A
150000000354.0,2015.0,Fortaleza,CE,21.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,404.6,425.3,432.0,325.0,100,80,80,100,0,360.0,D,D,D,C,4.0,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
150000000355.0,2015.0,Salvador,BA,29.0,M,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,431.7,516.9,522.2,417.0,120,140,120,160,120,660.0,H,E,C,B,1.0,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,B,C,B,B,B,D,B2
150000000358.0,2015.0,Salvador,BA,24.0,M,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,475.3,548.5,515.1,493.4,120,80,80,100,60,440.0,E,E,B,B,3.0,C,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,A,A,B,B,E,C1
