NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,TP_SES_INCOME,TP_SES_POINTS
170003336375.0,2017.0,Porto Alegre,RS,30.0,M,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,447.4,570.9,518.6,457.6,120.0,100.0,80.0,80.0,100.0,480.0,E,E,D,D,1.0,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,B,A,D,C2
170003336376.0,2017.0,Belo Horizonte,MG,24.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,542.4,540.9,573.7,520.1,140.0,80.0,80.0,100.0,60.0,460.0,B,B,B,B,3.0,F,A,B,C,A,A,B,A,B,A,B,A,A,C,A,A,C,B,B,B,E,C2
170003336378.0,2017.0,Contagem,MG,21.0,M,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,538.6,594.7,546.9,668.4,120.0,160.0,120.0,120.0,120.0,640.0,E,E,F,F,4.0,E,A,B,C,B,B,B,B,B,B,B,B,A,C,A,B,D,A,B,B,E,B2
170003336380.0,2017.0,São Paulo,SP,33.0,F,1.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,439.5,557.5,529.0,520.7,0.0,0.0,0.0,0.0,0.0,0.0,D,E,C,D,3.0,D,A,B,C,A,A,B,B,B,A,A,A,A,C,A,A,C,B,A,B,E,C1
170003336383.0,2017.0,Betim,MG,23.0,M,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,473.3,575.9,445.2,579.0,160.0,120.0,160.0,160.0,160.0,760.0,E,D,C,B,3.0,C,A,B,C,B,A,B,B,A,A,B,A,A,B,B,A,B,B,B,B,E,B2
170003336382.0,2017.0,Trindade,GO,29.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,558.2,550.2,557.6,448.0,140.0,120.0,120.0,120.0,160.0,660.0,B,B,F,B,2.0,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,A,D,DE
170003336381.0,2017.0,Coronel Vivida,PR,26.0,F,1.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,504.3,563.6,554.3,518.3,100.0,60.0,60.0,100.0,20.0,340.0,B,C,C,F,2.0,G,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B,D,C2
170003336385.0,2017.0,Goiânia,GO,26.0,M,1.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,595.2,633.0,594.1,574.2,120.0,120.0,120.0,100.0,80.0,540.0,E,E,D,B,3.0,F,A,C,D,C,A,B,B,B,A,B,A,B,C,A,A,D,B,C,B,E,B1
170003336386.0,2017.0,Brasília,DF,20.0,M,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,515.5,516.5,466.1,509.2,160.0,120.0,120.0,120.0,160.0,680.0,B,B,C,C,3.0,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,E,B,B,B,E,C2
170003336388.0,2017.0,São Paulo,SP,23.0,M,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,558.9,590.0,575.3,587.8,140.0,120.0,120.0,120.0,140.0,640.0,E,C,C,B,4.0,B,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,B,C,B,E,B2
170003336387.0,2017.0,Belo Horizonte,MG,32.0,F,1.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,496.0,552.2,511.0,597.9,140.0,120.0,120.0,120.0,120.0,620.0,B,C,B,F,4.0,F,A,C,D,B,A,B,B,A,A,B,A,B,B,A,A,E,B,B,B,E,C1
170001670032.0,2017.0,Teresina,PI,34.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,532.8,487.1,513.8,492.1,100.0,120.0,80.0,120.0,100.0,520.0,B,A,A,A,3.0,B,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,C,A,A,A,E,DE
170001670034.0,2017.0,Brasília,DF,46.0,F,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,618.5,662.4,637.3,613.1,140.0,120.0,120.0,100.0,80.0,560.0,C,C,C,C,2.0,L,D,D,D,B,A,B,B,B,A,B,B,B,C,B,B,C,B,C,B,C,B1
170001670036.0,2017.0,Linhares,ES,26.0,M,1.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,653.2,617.8,618.4,708.1,140.0,120.0,140.0,140.0,80.0,620.0,F,F,D,F,4.0,N,A,C,D,C,A,B,B,B,A,B,A,A,D,B,B,E,B,D,B,D,A
170001670035.0,2017.0,São Paulo,SP,26.0,M,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,505.6,436.9,467.2,401.8,0.0,0.0,0.0,0.0,0.0,0.0,E,D,C,B,3.0,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,E,DE
170001663748.0,2017.0,Cosmorama,SP,17.0,M,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,580.5,650.1,597.1,600.2,120.0,120.0,80.0,120.0,60.0,500.0,E,G,D,B,2.0,C,A,C,D,B,A,B,B,B,A,B,A,A,B,B,A,C,A,C,B,E,B1
170003333561.0,2017.0,Suzano,SP,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,558.3,593.6,554.6,604.6,120.0,120.0,120.0,120.0,140.0,620.0,E,E,C,B,4.0,H,A,B,D,B,A,B,A,B,A,B,A,B,C,B,B,D,B,C,B,D,B2
170003333562.0,2017.0,Bauru,SP,22.0,F,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,527.4,576.2,592.4,555.3,160.0,120.0,140.0,140.0,80.0,640.0,E,B,C,B,3.0,F,A,B,C,A,A,B,A,B,A,B,A,A,B,B,B,C,A,B,B,E,C1
170001663750.0,2017.0,Florianópolis,SC,26.0,M,1.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,692.7,704.7,667.2,793.9,180.0,200.0,200.0,200.0,200.0,980.0,H,G,D,D,3.0,M,A,B,C,B,A,B,A,B,A,B,A,B,C,A,B,D,B,D,B,D,B1
170003333632.0,2017.0,Carapicuíba,SP,19.0,F,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,415.1,554.4,512.0,372.4,80.0,120.0,80.0,80.0,120.0,480.0,D,E,C,B,2.0,B,A,B,C,A,A,B,B,C,A,B,A,A,D,B,A,C,B,B,B,E,B2
170003333633.0,2017.0,Manaus,AM,24.0,F,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,529.2,584.3,528.4,463.2,160.0,140.0,160.0,160.0,60.0,680.0,E,E,B,B,8.0,D,A,B,C,A,A,B,B,B,A,A,A,A,C,A,A,D,A,B,B,E,C1
170003333635.0,2017.0,Colorado,PR,18.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,627.5,582.4,458.8,522.7,160.0,120.0,120.0,120.0,60.0,580.0,F,G,D,D,4.0,L,A,C,D,B,B,B,A,B,A,B,A,A,B,A,A,D,B,B,B,D,B1
170003333636.0,2017.0,São Luís,MA,19.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,412.4,544.0,496.6,372.3,120.0,100.0,100.0,120.0,40.0,480.0,E,E,D,B,4.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,B,A,A,B,E,C2
170001663752.0,2017.0,Sorocaba,SP,26.0,F,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,645.6,652.5,655.2,734.7,160.0,140.0,160.0,200.0,180.0,840.0,E,E,D,D,3.0,G,A,C,C,B,B,B,B,B,A,B,A,B,B,A,A,D,A,B,B,D,B2
170001663751.0,2017.0,Salto,SP,17.0,M,3.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,585.1,609.9,575.8,568.2,140.0,100.0,160.0,140.0,140.0,680.0,G,F,E,D,4.0,I,A,C,C,B,A,B,B,B,A,B,A,B,C,B,B,E,A,B,B,D,B1
170003333639.0,2017.0,Esteio,RS,21.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,434.1,522.7,547.5,480.5,160.0,120.0,120.0,100.0,80.0,580.0,C,B,B,B,6.0,D,A,B,C,B,B,B,B,B,A,B,A,A,B,A,B,C,B,B,B,E,C1
170003333638.0,2017.0,São Paulo,SP,25.0,F,1.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,424.9,555.8,589.2,496.8,140.0,80.0,120.0,120.0,80.0,540.0,C,B,B,B,2.0,D,A,B,B,A,A,B,B,B,A,B,A,A,C,B,A,B,A,A,A,E,DE
170001663662.0,2017.0,Lagarto,SE,23.0,M,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,607.3,631.6,544.2,603.4,140.0,160.0,120.0,120.0,140.0,680.0,B,B,A,A,4.0,B,A,B,D,A,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B,E,C2
170001663661.0,2017.0,São Luís,MA,20.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,600.7,578.2,608.2,556.1,120.0,120.0,120.0,100.0,80.0,540.0,C,E,A,B,4.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,E,A,A,A,E,DE
170001663663.0,2017.0,Iguatu,CE,15.0,F,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,603.4,630.1,620.6,589.7,160.0,120.0,160.0,140.0,140.0,720.0,E,E,D,B,3.0,G,B,C,C,B,A,B,A,B,A,A,A,A,B,B,A,D,A,B,B,D,B2
170001663753.0,2017.0,Maracaju,MS,20.0,M,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,515.0,566.8,505.6,586.5,120.0,120.0,120.0,120.0,140.0,620.0,C,E,C,F,3.0,E,A,C,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B,E,B2
170001663754.0,2017.0,Belo Horizonte,MG,33.0,M,1.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,700.9,671.5,663.0,820.5,160.0,120.0,160.0,180.0,80.0,700.0,E,E,C,C,2.0,D,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B,E,C1
170001663666.0,2017.0,Osasco,SP,20.0,M,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,502.5,626.7,647.2,592.6,120.0,120.0,120.0,120.0,80.0,560.0,B,D,C,B,4.0,D,A,B,C,B,A,B,B,B,A,B,A,B,D,B,B,C,B,C,B,E,B2
170001663667.0,2017.0,Barreiras,BA,20.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,654.0,583.1,552.5,590.5,120.0,160.0,120.0,120.0,80.0,600.0,B,D,B,F,6.0,C,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,E,A,B,B,E,C2
170001663668.0,2017.0,São Luís,MA,41.0,M,1.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,581.7,502.4,495.9,503.6,120.0,120.0,120.0,120.0,80.0,560.0,C,E,B,B,7.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,E,A,B,B,E,C2
170001663756.0,2017.0,Arapongas,PR,42.0,F,1.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,579.8,612.8,578.9,548.3,120.0,120.0,80.0,100.0,120.0,540.0,D,E,B,B,2.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,B,A,B,A,E,C2
170001663758.0,2017.0,São Carlos,SP,20.0,M,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,464.1,546.0,562.2,378.8,100.0,120.0,80.0,80.0,100.0,480.0,H,H,F,B,4.0,B,A,C,D,B,A,B,B,B,A,B,A,B,E,B,A,C,B,B,B,E,B2
170001663757.0,2017.0,Salvador,BA,22.0,F,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,549.3,563.6,576.7,541.9,160.0,120.0,120.0,140.0,160.0,700.0,H,G,B,D,2.0,D,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A,E,C2
170001663759.0,2017.0,Ferraz de Vasconcelos,SP,42.0,M,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,520.0,445.8,498.8,433.6,120.0,120.0,80.0,120.0,80.0,520.0,B,B,B,F,3.0,D,A,B,C,A,A,B,B,A,A,B,A,A,B,B,A,B,A,B,B,E,C2
170001663760.0,2017.0,Sete Lagoas,MG,19.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,581.5,490.8,479.4,518.2,160.0,140.0,140.0,180.0,140.0,760.0,F,E,F,F,3.0,D,A,C,D,B,A,B,B,B,B,A,A,A,B,A,B,C,B,B,B,E,B1
170001674424.0,2017.0,Campinas,SP,25.0,F,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,535.3,556.8,538.6,485.1,100.0,120.0,120.0,120.0,100.0,560.0,E,E,C,F,2.0,H,A,B,B,B,B,B,B,B,A,B,A,B,B,A,B,C,A,B,B,D,B2
170001674425.0,2017.0,Belo Horizonte,MG,22.0,F,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,426.1,403.9,539.3,423.6,140.0,120.0,120.0,140.0,140.0,660.0,E,E,B,D,2.0,C,A,B,C,A,A,B,A,B,B,A,A,A,B,A,A,C,A,B,B,E,C1
170001674430.0,2017.0,Palhoça,SC,32.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,388.4,521.5,507.6,598.3,120.0,120.0,100.0,120.0,60.0,520.0,C,D,C,B,5.0,E,A,B,C,A,B,B,A,B,A,B,A,A,B,A,B,D,B,A,B,E,C2
170001674431.0,2017.0,Marabá,PA,32.0,F,1.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,572.5,474.9,443.2,398.8,120.0,120.0,120.0,140.0,100.0,600.0,F,B,E,B,2.0,C,A,B,C,B,B,B,A,A,A,B,A,A,B,B,A,C,A,A,A,E,C1
170001674432.0,2017.0,Itatiba,SP,30.0,F,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,448.0,506.3,474.4,540.0,120.0,100.0,80.0,120.0,100.0,520.0,B,E,A,B,4.0,F,A,B,C,B,B,B,A,B,A,B,A,A,C,B,B,D,A,B,B,E,B2
170001674433.0,2017.0,Condado,PB,32.0,M,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,510.5,577.6,563.4,502.8,140.0,120.0,120.0,120.0,100.0,600.0,B,B,A,A,1.0,B,A,B,D,A,B,B,A,B,A,B,A,A,B,A,A,B,A,B,B,E,C2
170001664237.0,2017.0,Cariacica,ES,19.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,637.5,621.5,543.0,579.9,120.0,120.0,140.0,120.0,120.0,620.0,D,E,D,B,4.0,J,A,D,E,C,A,C,C,B,A,B,A,B,D,B,B,E,B,D,B,D,A
170001664238.0,2017.0,Belém,PA,33.0,M,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,465.3,592.7,517.6,481.6,120.0,120.0,100.0,100.0,60.0,500.0,E,E,D,B,3.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,E,DE
170003334388.0,2017.0,Brasília,DF,20.0,F,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,690.6,693.7,669.4,754.3,160.0,200.0,200.0,200.0,180.0,940.0,F,G,D,D,5.0,P,A,D,D,D,A,B,B,B,A,A,A,B,B,B,A,E,B,B,B,D,A
170003334392.0,2017.0,Campo Limpo Paulista,SP,21.0,M,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,560.7,550.8,500.0,526.7,120.0,140.0,100.0,100.0,100.0,560.0,B,A,C,F,4.0,C,A,B,B,A,A,B,A,B,A,A,A,A,C,B,A,E,A,B,B,E,C2
170003334391.0,2017.0,São Paulo,SP,37.0,F,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,490.2,513.3,537.7,550.2,120.0,120.0,80.0,120.0,80.0,520.0,E,F,C,D,2.0,B,A,B,B,A,B,B,A,B,A,B,A,A,B,A,A,B,A,B,B,E,B2
170003334390.0,2017.0,Betim,MG,34.0,F,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,563.4,607.6,536.1,549.4,140.0,120.0,100.0,100.0,80.0,540.0,D,B,C,F,3.0,D,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,B,B,E,C2
170003334394.0,2017.0,Tomé-Açu,PA,30.0,F,1.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,454.2,472.9,412.8,445.6,120.0,140.0,100.0,100.0,120.0,580.0,D,D,F,B,6.0,B,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,B,A,A,A,E,DE
170001664242.0,2017.0,Missal,PR,22.0,F,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,541.6,633.5,619.1,691.9,140.0,140.0,120.0,120.0,100.0,620.0,B,B,A,D,3.0,C,A,C,D,B,A,C,B,C,B,B,A,B,B,A,B,D,A,C,B,E,B2
170001664241.0,2017.0,Sobral,CE,31.0,M,1.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,586.5,535.0,568.0,548.7,120.0,120.0,120.0,100.0,40.0,500.0,E,E,C,B,4.0,E,A,C,D,B,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B,E,B2
170001664243.0,2017.0,Contagem,MG,31.0,F,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,492.8,539.5,504.0,482.6,120.0,120.0,100.0,100.0,20.0,460.0,B,C,C,B,4.0,E,A,B,D,A,A,B,A,A,A,A,A,A,B,A,B,D,A,B,B,E,DE
170003335786.0,2017.0,Central de Minas,MG,23.0,M,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,585.6,653.5,519.1,500.5,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,3.0,C,A,C,C,B,A,B,A,A,A,A,A,A,B,A,A,C,B,B,B,E,C2
170003335788.0,2017.0,Juara,MT,30.0,F,1.0,11.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,551.3,429.6,456.1,579.9,100.0,120.0,100.0,100.0,100.0,520.0,B,B,A,A,3.0,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,B,B,A,B,A,E,DE
170001664245.0,2017.0,São Paulo,SP,23.0,M,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,491.1,537.8,546.2,457.9,140.0,100.0,80.0,100.0,60.0,480.0,B,B,C,B,4.0,E,A,B,D,B,A,B,A,B,A,B,A,A,C,A,A,C,B,B,B,E,C2
170001664246.0,2017.0,Curitiba,PR,20.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,558.2,585.0,586.4,552.7,140.0,120.0,120.0,120.0,40.0,540.0,D,E,C,B,6.0,J,A,C,E,C,B,C,C,B,A,B,A,B,D,A,B,E,B,C,B,D,A
170001664249.0,2017.0,Campinas,SP,34.0,M,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,558.1,614.6,492.0,489.0,120.0,140.0,120.0,120.0,60.0,560.0,C,E,C,B,4.0,D,A,C,D,B,A,B,B,B,A,B,A,A,C,A,A,D,B,B,B,E,B2
170001664248.0,2017.0,São Paulo,SP,47.0,M,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,621.4,656.4,614.5,721.6,140.0,120.0,160.0,160.0,80.0,660.0,C,C,C,C,2.0,G,A,B,B,A,B,B,B,A,A,A,A,B,B,B,B,C,B,B,B,D,C2
170001664251.0,2017.0,Serra Branca,PB,23.0,M,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,474.2,537.9,524.4,383.5,80.0,40.0,40.0,80.0,20.0,260.0,B,B,A,B,5.0,D,A,B,D,B,A,B,A,B,A,B,A,A,B,B,A,D,A,B,B,E,C2
170001664250.0,2017.0,Parnaíba,PI,24.0,M,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,538.4,571.9,552.9,481.4,0.0,0.0,0.0,0.0,0.0,0.0,E,E,B,B,4.0,C,A,C,C,B,B,B,A,C,A,B,A,A,C,B,A,E,B,D,B,E,B1
170001663689.0,2017.0,Ananindeua,PA,19.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,554.9,491.2,526.8,532.4,140.0,140.0,120.0,120.0,120.0,640.0,H,E,F,D,5.0,H,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,E,B,A,B,E,C1
170003333563.0,2017.0,Limeira,SP,19.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,560.3,610.4,545.5,516.0,140.0,120.0,140.0,160.0,120.0,680.0,C,C,A,F,1.0,C,A,B,C,A,B,B,A,B,B,B,A,A,B,A,A,B,A,A,A,D,DE
170001677408.0,2017.0,Angra dos Reis,RJ,20.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,602.2,598.6,557.9,447.6,140.0,120.0,140.0,160.0,100.0,660.0,C,D,C,C,5.0,E,A,C,C,A,A,B,B,B,A,A,A,A,C,B,B,D,A,B,B,E,C1
170001677409.0,2017.0,Natal,RN,47.0,F,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,611.1,607.7,565.8,553.8,160.0,120.0,140.0,120.0,80.0,620.0,G,E,E,F,3.0,Q,D,E,D,C,A,B,B,B,A,A,A,B,B,B,B,D,B,B,B,A,A
170001672028.0,2017.0,Santaluz,BA,23.0,F,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,533.4,412.4,542.5,501.5,120.0,120.0,160.0,160.0,160.0,720.0,B,E,A,A,2.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B,E,C2
170001672030.0,2017.0,Santo Antônio da Platina,PR,43.0,F,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,479.1,545.3,482.1,544.0,120.0,40.0,40.0,100.0,40.0,340.0,A,A,A,B,4.0,D,A,C,D,A,C,B,A,B,A,B,A,A,D,B,A,D,A,C,B,E,B2
170001672033.0,2017.0,Fortaleza,CE,26.0,F,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,542.1,616.9,595.1,432.2,180.0,140.0,180.0,140.0,120.0,760.0,A,A,A,B,2.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,DE
170001672032.0,2017.0,Matozinhos,MG,39.0,F,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,624.3,648.2,585.7,442.1,160.0,180.0,160.0,140.0,160.0,800.0,E,B,F,F,10.0,F,A,C,E,B,A,B,B,B,A,B,A,A,B,B,B,E,B,B,B,E,B2
170003333565.0,2017.0,Águas de Lindóia,SP,17.0,F,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,656.7,669.7,667.9,686.2,160.0,160.0,160.0,160.0,160.0,800.0,G,G,E,D,3.0,N,B,C,D,C,A,B,A,B,A,B,A,A,B,B,B,C,B,B,B,D,B1
170001663764.0,2017.0,Jaraguá do Sul,SC,18.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,510.7,513.0,489.6,528.0,120.0,100.0,80.0,120.0,100.0,520.0,H,E,C,B,6.0,I,A,C,E,C,A,C,D,B,B,B,A,B,D,B,A,E,B,C,B,E,A
170001663766.0,2017.0,Rio de Janeiro,RJ,19.0,M,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,430.8,465.7,485.9,444.7,120.0,40.0,40.0,120.0,40.0,360.0,E,D,B,C,7.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,B,B,B,E,C2
170001663669.0,2017.0,Comodoro,MT,35.0,F,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,708.9,612.3,640.4,548.3,160.0,120.0,160.0,140.0,140.0,720.0,E,F,D,D,3.0,H,A,E,D,C,A,B,B,B,B,B,A,B,D,B,B,D,B,B,B,D,A
170001663670.0,2017.0,Serra,ES,30.0,M,1.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,554.4,543.5,569.6,502.1,120.0,120.0,120.0,100.0,80.0,540.0,H,E,E,C,2.0,F,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,B,A,B,B,D,C1
170001663673.0,2017.0,São Paulo,SP,19.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,635.3,681.3,618.3,674.4,140.0,120.0,100.0,100.0,100.0,560.0,E,E,F,D,4.0,H,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B,D,B2
170001663767.0,2017.0,Feira de Santana,BA,16.0,M,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,646.0,625.9,601.0,757.1,160.0,180.0,140.0,160.0,180.0,820.0,G,G,E,E,3.0,Q,D,E,E,C,A,C,B,B,A,B,A,A,D,B,B,D,B,C,B,A,A
170003333567.0,2017.0,João Pessoa,PB,38.0,F,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,461.5,527.1,490.6,393.4,100.0,100.0,100.0,100.0,100.0,500.0,E,E,B,B,3.0,C,A,B,C,B,A,B,A,B,A,A,A,A,B,B,A,C,B,B,B,E,C1
170001663768.0,2017.0,Suzano,SP,17.0,M,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,674.3,628.5,569.1,664.1,140.0,120.0,160.0,140.0,140.0,700.0,F,F,D,D,5.0,H,B,B,D,A,A,B,B,B,A,B,A,B,D,B,B,E,B,E,B,E,B1
170001663772.0,2017.0,São Paulo,SP,21.0,F,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,447.8,600.6,559.4,511.6,120.0,160.0,120.0,120.0,140.0,660.0,B,A,F,F,3.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B,E,DE
170001663674.0,2017.0,Bauru,SP,19.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,565.7,523.5,555.2,526.8,100.0,80.0,60.0,80.0,0.0,320.0,G,D,E,F,3.0,L,A,C,C,B,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,D,B1
170001663676.0,2017.0,São José dos Campos,SP,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,685.8,681.2,577.5,520.7,160.0,160.0,180.0,160.0,120.0,780.0,F,G,D,D,4.0,J,A,D,D,B,A,B,B,B,A,B,A,A,C,B,B,E,A,D,B,D,A
