NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,TP_SES_INCOME,TP_SES_POINTS
180008411115.0,2018.0,Boa Vista,RR,17.0,F,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,517.5,591.0,537.7,562.0,120.0,120.0,120.0,120.0,60.0,540.0,E,E,F,B,2.0,B,A,B,D,A,A,B,A,B,A,A,A,A,C,B,A,B,A,B,B,E,C1
180007286718.0,2018.0,Nova Iguaçu,RJ,24.0,F,1.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,462.9,593.1,594.7,693.3,160.0,140.0,160.0,160.0,120.0,740.0,D,B,B,B,2.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,B,B,B,E,C2
180008309637.0,2018.0,Betim,MG,19.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,461.6,599.8,547.4,526.2,120.0,120.0,100.0,140.0,60.0,540.0,B,E,C,D,3.0,C,A,B,C,A,A,B,B,A,A,B,A,B,B,B,A,D,A,B,B,E,C1
180008411486.0,2018.0,Guarujá,SP,17.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,520.0,638.4,551.8,478.3,140.0,120.0,140.0,160.0,200.0,760.0,C,D,B,B,4.0,C,A,C,A,B,B,B,B,B,A,B,A,B,B,B,A,D,A,B,B,E,B2
180008202058.0,2018.0,Catu,BA,19.0,M,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,551.0,621.6,595.8,726.1,160.0,200.0,160.0,200.0,200.0,920.0,D,F,C,F,5.0,F,A,B,D,A,A,B,A,B,A,A,A,A,C,A,A,E,A,B,B,E,B2
180008788002.0,2018.0,Valinhos,SP,22.0,M,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,524.1,542.8,525.4,473.6,120.0,120.0,120.0,120.0,20.0,500.0,B,B,B,B,2.0,C,A,B,B,B,A,B,B,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
180008309638.0,2018.0,Ribeirão Preto,SP,21.0,F,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,520.0,695.8,672.9,530.3,160.0,180.0,160.0,200.0,100.0,800.0,B,C,B,B,5.0,C,A,C,C,B,B,B,A,B,A,B,A,A,B,A,A,D,A,B,B,E,C1
180008411487.0,2018.0,Campo Grande,MS,42.0,M,1.0,12.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,517.9,592.1,566.2,620.5,100.0,80.0,100.0,80.0,140.0,500.0,D,B,B,B,2.0,C,A,C,D,A,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,E,C2
180007766871.0,2018.0,Salvador,BA,27.0,F,1.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,604.7,721.3,389.4,413.7,140.0,120.0,120.0,120.0,80.0,580.0,C,E,A,A,3.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,B,B,B,E,C1
180008895643.0,2018.0,Brasília,DF,19.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,645.3,673.6,661.1,666.2,140.0,180.0,140.0,180.0,160.0,800.0,A,B,A,A,2.0,B,A,B,A,A,A,B,A,B,A,B,A,A,B,A,B,B,A,B,B,E,C2
180008257083.0,2018.0,Ferraz de Vasconcelos,SP,18.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,453.6,548.8,474.1,572.0,120.0,120.0,120.0,100.0,80.0,540.0,F,F,D,E,4.0,H,A,E,D,C,B,B,B,B,A,B,A,B,C,B,B,E,B,D,B,D,A
180008202059.0,2018.0,Brasília,DF,22.0,F,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,425.1,532.5,489.0,441.5,140.0,120.0,120.0,120.0,100.0,600.0,F,E,C,C,7.0,B,A,C,D,B,A,B,A,B,A,B,A,A,C,A,A,E,B,B,B,E,B1
180007286720.0,2018.0,São Paulo,SP,22.0,M,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,418.5,601.4,536.0,475.4,120.0,120.0,120.0,120.0,140.0,620.0,D,B,F,B,4.0,E,A,B,C,B,A,B,B,B,A,B,A,A,C,A,B,E,A,A,B,E,C1
180008196165.0,2018.0,Cosmópolis,SP,26.0,M,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,612.9,648.8,567.5,605.4,120.0,100.0,120.0,120.0,60.0,520.0,B,B,C,F,2.0,D,A,B,C,A,B,B,A,B,A,B,A,A,A,A,A,C,A,B,B,E,C2
180008788003.0,2018.0,Paço do Lumiar,MA,21.0,M,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,411.9,639.0,537.4,604.9,160.0,200.0,200.0,200.0,200.0,960.0,D,E,C,B,6.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
180007766872.0,2018.0,Salvador,BA,27.0,F,1.0,9.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,454.8,546.8,429.4,394.4,120.0,120.0,120.0,120.0,0.0,480.0,B,D,A,B,3.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,E,DE
180008895644.0,2018.0,Poá,SP,17.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,447.1,655.0,602.3,623.4,120.0,120.0,120.0,120.0,140.0,620.0,E,E,C,B,4.0,E,A,B,C,A,A,B,A,B,A,B,A,A,C,A,B,E,B,B,B,E,C1
180008202060.0,2018.0,Viçosa,MG,25.0,F,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456.9,580.8,549.8,556.1,120.0,120.0,120.0,100.0,60.0,520.0,B,E,C,F,2.0,E,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,D,C1
180008411118.0,2018.0,Irecê,BA,19.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,443.0,671.2,612.5,519.8,120.0,140.0,120.0,120.0,100.0,600.0,A,B,C,B,4.0,C,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,C,A,A,B,E,DE
180007286721.0,2018.0,Santa Maria,RS,24.0,M,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,566.8,705.9,643.8,653.3,160.0,200.0,180.0,180.0,140.0,860.0,D,B,B,B,20.0,A,A,B,B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,E,DE
180008788004.0,2018.0,Araújos,MG,29.0,F,1.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,552.7,621.0,554.6,475.6,140.0,120.0,120.0,140.0,120.0,640.0,A,G,A,D,1.0,C,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,B,A,D,C2
180008309640.0,2018.0,Belo Horizonte,MG,25.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,514.5,628.8,606.6,583.6,120.0,40.0,40.0,100.0,40.0,340.0,H,E,F,B,4.0,C,A,B,B,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A,E,C2
180007766873.0,2018.0,Mauá,SP,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,584.7,635.8,593.9,657.0,160.0,160.0,160.0,160.0,160.0,800.0,E,C,C,B,4.0,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,B,D,B,A,B,E,C1
180008895645.0,2018.0,Marituba,PA,18.0,M,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,522.9,627.4,553.2,427.0,120.0,40.0,40.0,120.0,40.0,360.0,E,B,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
180008202061.0,2018.0,Londrina,PR,20.0,M,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,565.7,633.8,634.2,577.5,120.0,160.0,160.0,140.0,100.0,680.0,F,E,D,F,5.0,J,A,C,D,B,A,B,B,B,A,B,A,A,D,A,A,E,B,C,B,D,A
180008411119.0,2018.0,Jatobá,PE,18.0,F,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,503.9,581.1,516.9,550.2,120.0,40.0,40.0,120.0,40.0,360.0,C,G,C,D,5.0,C,A,C,D,B,B,B,A,B,A,B,A,A,C,B,A,D,A,B,B,E,B1
180007286722.0,2018.0,Salvador,BA,18.0,M,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,529.9,640.1,587.0,567.5,120.0,120.0,120.0,120.0,120.0,600.0,B,D,B,B,4.0,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,B,B,E,C2
180008309641.0,2018.0,Santana dos Garrotes,PB,25.0,F,1.0,9.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,654.1,666.6,588.3,735.6,180.0,120.0,180.0,180.0,160.0,820.0,E,D,D,B,3.0,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,B,B,E,C1
180008411490.0,2018.0,João Pessoa,PB,23.0,F,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,506.5,567.9,518.2,485.0,120.0,100.0,100.0,80.0,40.0,440.0,E,G,C,E,4.0,C,A,B,C,B,A,B,A,B,A,B,A,A,C,B,A,C,A,A,A,E,B2
180007766874.0,2018.0,Fortaleza,CE,19.0,F,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,528.3,498.8,623.4,670.9,100.0,140.0,140.0,120.0,120.0,620.0,E,E,B,D,4.0,G,A,B,C,B,A,B,B,B,B,A,A,A,B,A,A,E,B,B,B,E,B2
180008895646.0,2018.0,São José,SC,18.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,547.4,594.1,596.2,641.5,140.0,140.0,120.0,120.0,120.0,640.0,C,C,B,C,2.0,E,A,B,B,A,A,B,B,B,B,B,A,A,B,B,A,C,A,A,B,D,C2
180008202062.0,2018.0,Amambai,MS,19.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,561.8,578.2,630.7,464.8,180.0,120.0,160.0,140.0,120.0,720.0,C,G,B,B,2.0,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B,E,C1
180007286723.0,2018.0,Salvador,BA,26.0,F,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,501.8,508.1,452.0,432.5,120.0,120.0,100.0,120.0,120.0,580.0,E,E,B,B,2.0,C,B,B,B,A,A,B,B,B,B,B,A,A,C,B,A,C,A,A,B,E,C1
180008196168.0,2018.0,Charqueadas,RS,38.0,M,1.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,486.7,439.1,511.4,539.3,120.0,120.0,120.0,120.0,60.0,540.0,D,B,D,B,1.0,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,B,B,B,B,D,C2
180008411491.0,2018.0,Alagoinhas,BA,28.0,F,1.0,11.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,501.9,589.4,521.9,482.2,140.0,120.0,120.0,120.0,0.0,500.0,C,B,C,D,6.0,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,E,B,B,B,E,DE
180007766875.0,2018.0,Camaragibe,PE,20.0,F,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,445.8,463.9,418.4,426.9,100.0,40.0,40.0,80.0,40.0,300.0,B,E,A,A,4.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,E,DE
180008895647.0,2018.0,São Paulo,SP,17.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,527.5,655.5,606.5,529.1,160.0,140.0,120.0,120.0,160.0,700.0,H,B,F,B,2.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,A,B,A,B,E,DE
180008202063.0,2018.0,Bom Jesus,PI,22.0,F,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,483.4,489.5,461.6,540.5,60.0,60.0,60.0,80.0,20.0,280.0,B,B,A,B,6.0,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,B,B,A,A,A,E,DE
180008411121.0,2018.0,Arapiraca,AL,19.0,M,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,442.4,588.4,547.3,409.3,100.0,120.0,80.0,120.0,80.0,500.0,B,A,B,B,3.0,C,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,B,A,B,B,E,DE
180008309643.0,2018.0,Janaúba,MG,20.0,M,1.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,508.5,595.4,481.4,565.3,140.0,40.0,40.0,120.0,40.0,380.0,B,F,C,D,6.0,C,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B,E,B2
180008411492.0,2018.0,Água Branca,PI,31.0,M,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,541.0,620.5,543.8,698.4,100.0,120.0,120.0,120.0,80.0,540.0,A,D,A,A,4.0,E,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B,E,C2
180007766876.0,2018.0,Conceição da Feira,BA,19.0,F,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,445.1,563.2,544.2,459.2,120.0,40.0,40.0,100.0,40.0,340.0,H,E,F,D,5.0,B,A,C,D,A,A,B,A,A,A,B,A,A,B,B,A,C,A,A,B,E,C1
180008257088.0,2018.0,Recife,PE,24.0,F,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,412.5,512.2,385.1,553.6,100.0,40.0,40.0,80.0,0.0,260.0,H,E,F,B,1.0,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,B,E,DE
180008788008.0,2018.0,Guaíba,RS,25.0,F,1.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,392.7,559.2,510.5,432.7,100.0,100.0,80.0,80.0,20.0,380.0,H,C,F,C,3.0,C,A,B,C,A,A,B,A,B,A,A,A,B,B,B,A,C,A,A,A,E,DE
180008411493.0,2018.0,Viçosa,MG,19.0,F,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,649.6,717.9,640.3,754.9,160.0,200.0,200.0,200.0,160.0,920.0,B,E,C,D,3.0,C,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B,E,C2
180007766877.0,2018.0,Campinas,SP,20.0,F,1.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,477.5,498.4,479.1,509.7,80.0,40.0,40.0,80.0,20.0,260.0,E,E,D,B,7.0,E,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,E,A,A,B,E,C1
180008895649.0,2018.0,São Carlos,SP,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,628.2,725.2,660.1,676.6,160.0,200.0,200.0,180.0,180.0,920.0,E,E,B,B,5.0,G,A,C,D,C,B,B,A,B,A,A,A,A,A,A,A,E,B,C,B,E,B2
180008257089.0,2018.0,Aracruz,ES,17.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,386.3,584.1,479.0,598.0,120.0,120.0,100.0,120.0,80.0,540.0,E,H,C,A,2.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,B,C,A,A,A,E,DE
180007286726.0,2018.0,Castanheira,MT,24.0,M,1.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,715.7,710.5,697.7,710.9,160.0,180.0,160.0,160.0,160.0,820.0,A,A,A,A,5.0,G,A,B,D,A,C,B,B,B,B,A,A,A,A,A,A,E,A,B,B,E,C2
180008196171.0,2018.0,Fortaleza,CE,35.0,F,1.0,12.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,513.5,582.9,510.2,475.1,120.0,120.0,120.0,120.0,40.0,520.0,A,E,F,B,4.0,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,B,B,B,E,C1
180007766878.0,2018.0,Uberlândia,MG,23.0,F,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,445.4,598.6,526.8,554.1,120.0,40.0,40.0,120.0,40.0,360.0,C,E,B,C,1.0,C,A,B,C,A,A,B,B,B,A,B,A,A,C,A,A,B,A,A,B,D,C1
180008202066.0,2018.0,Cachoeira,BA,21.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,431.2,474.0,448.2,437.9,120.0,120.0,120.0,120.0,140.0,620.0,D,E,B,B,4.0,A,A,B,A,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,E,DE
180008411124.0,2018.0,Novo Itacolomi,PR,18.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,619.4,637.3,573.5,478.6,120.0,40.0,40.0,120.0,40.0,360.0,B,B,C,D,4.0,C,A,C,D,D,C,B,C,B,A,B,A,B,B,A,A,E,A,C,B,E,B1
180007286727.0,2018.0,Uberlândia,MG,21.0,M,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,565.3,627.8,580.7,551.3,120.0,140.0,140.0,160.0,60.0,620.0,E,B,C,A,6.0,C,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,E,A,B,B,E,C1
180008196172.0,2018.0,Osasco,SP,22.0,M,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,541.6,631.1,593.5,504.5,140.0,120.0,120.0,120.0,80.0,580.0,E,D,B,B,5.0,E,A,B,B,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B,E,C1
180008788010.0,2018.0,Curitiba,PR,17.0,F,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,535.2,618.5,607.1,389.6,140.0,120.0,120.0,120.0,40.0,540.0,E,D,B,B,4.0,C,A,B,D,A,A,B,B,B,A,A,A,A,C,B,A,D,A,A,B,E,C1
180008309646.0,2018.0,Curaçá,BA,20.0,M,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,512.1,548.9,509.9,559.0,140.0,120.0,120.0,120.0,0.0,500.0,C,B,A,B,5.0,C,A,B,C,B,B,B,A,A,A,A,A,A,B,B,A,E,A,A,B,E,C2
180008411495.0,2018.0,Baixo Guandu,ES,19.0,F,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,557.0,657.0,595.4,664.5,120.0,160.0,120.0,120.0,100.0,620.0,C,G,C,D,4.0,H,A,C,C,A,A,B,B,B,B,A,A,A,B,B,A,D,B,B,B,D,B1
180007766879.0,2018.0,São Paulo,SP,17.0,M,2.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,533.4,476.9,507.2,514.8,140.0,40.0,40.0,160.0,40.0,420.0,H,E,F,B,3.0,C,A,C,C,B,A,B,A,B,A,B,A,A,C,A,A,D,A,B,B,E,B2
180008895651.0,2018.0,Rio de Janeiro,RJ,24.0,F,1.0,6.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,467.8,645.3,556.0,440.2,120.0,120.0,120.0,120.0,60.0,540.0,C,E,B,B,3.0,C,A,B,B,A,A,B,A,B,A,A,A,A,C,B,A,D,A,B,A,E,C2
180008257091.0,2018.0,Eusébio,CE,20.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,399.1,462.2,522.1,462.3,140.0,40.0,40.0,100.0,40.0,360.0,B,B,B,B,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,DE
180008202067.0,2018.0,Fortaleza,CE,34.0,M,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,574.4,721.9,690.0,568.9,160.0,120.0,160.0,200.0,120.0,760.0,C,C,B,B,2.0,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B,E,C1
180008411125.0,2018.0,Vitória de Santo Antão,PE,18.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,471.8,482.0,450.7,424.1,120.0,120.0,120.0,120.0,20.0,500.0,H,F,F,D,2.0,C,A,B,C,A,A,B,A,A,A,B,A,A,C,A,A,C,A,A,A,E,C1
180008788011.0,2018.0,São João del Rei,MG,21.0,M,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,641.8,681.2,646.7,659.6,160.0,160.0,140.0,140.0,100.0,700.0,C,B,F,B,2.0,C,A,B,D,A,C,B,A,B,A,B,A,A,C,A,A,D,A,C,B,E,C1
180008411496.0,2018.0,Brasília,DF,18.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,474.4,562.6,504.8,446.4,100.0,40.0,40.0,120.0,40.0,340.0,H,D,D,B,5.0,D,A,B,D,C,A,B,A,B,A,B,A,A,B,A,A,B,B,B,B,E,C1
180008895652.0,2018.0,Campina Grande,PB,27.0,F,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,455.0,434.4,440.7,588.0,100.0,100.0,100.0,100.0,20.0,420.0,B,B,A,A,2.0,B,D,C,C,A,A,B,B,B,A,B,A,B,C,B,A,C,A,A,B,E,C1
180008202068.0,2018.0,Janaúba,MG,19.0,F,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,523.9,532.3,544.7,511.2,140.0,120.0,140.0,120.0,120.0,640.0,D,E,B,B,4.0,F,A,B,C,B,A,B,A,A,A,B,A,A,B,A,B,C,A,A,B,E,C1
180008411126.0,2018.0,Itupiranga,PA,25.0,F,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,508.8,609.4,449.0,485.4,140.0,40.0,40.0,140.0,40.0,400.0,B,E,C,B,5.0,E,C,B,C,B,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,E,C2
180007286729.0,2018.0,São Vicente,SP,25.0,M,1.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,545.0,562.1,587.4,484.5,140.0,120.0,100.0,120.0,80.0,560.0,E,E,C,B,5.0,G,A,B,C,B,A,B,A,B,A,B,A,B,B,A,B,E,A,A,B,E,C1
180008196174.0,2018.0,São Paulo,SP,23.0,F,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,459.4,663.0,618.2,637.1,120.0,160.0,120.0,120.0,120.0,640.0,F,E,D,B,2.0,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,B,C,B,E,B2
180008788012.0,2018.0,Aparecida de Goiânia,GO,40.0,M,1.0,12.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,511.4,450.5,568.1,422.8,0.0,0.0,0.0,0.0,0.0,0.0,F,E,C,B,4.0,C,A,B,C,B,B,B,A,A,A,A,A,B,B,A,A,C,A,B,A,E,C1
180008411497.0,2018.0,São Paulo,SP,36.0,F,1.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,467.3,593.9,482.2,533.4,80.0,40.0,40.0,120.0,0.0,280.0,A,A,A,A,2.0,D,A,B,B,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,A,E,DE
180007766881.0,2018.0,Cesário Lange,SP,21.0,F,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,572.3,668.1,621.3,554.6,120.0,120.0,120.0,100.0,100.0,560.0,F,F,D,D,3.0,I,A,B,C,B,A,B,A,B,A,B,A,A,C,B,B,D,A,B,B,D,B2
180008257093.0,2018.0,Diadema,SP,17.0,F,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,444.1,536.2,340.2,445.4,160.0,40.0,40.0,160.0,60.0,460.0,E,F,B,B,2.0,B,A,B,B,A,A,B,B,B,A,A,A,A,B,B,A,C,A,A,B,E,B2
180007286730.0,2018.0,Santa Bárbara d'Oeste,SP,18.0,M,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,602.2,625.8,587.0,599.6,120.0,120.0,100.0,120.0,20.0,480.0,E,E,E,E,3.0,E,A,C,C,B,A,B,B,B,A,B,A,B,B,B,B,D,B,D,B,E,B1
180008196175.0,2018.0,Brasília,DF,19.0,F,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,432.7,610.5,632.6,424.2,140.0,120.0,120.0,120.0,100.0,600.0,F,E,D,B,4.0,F,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B,E,B2
180008309649.0,2018.0,Manaus,AM,35.0,M,1.0,12.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,417.3,553.3,536.7,403.9,100.0,40.0,40.0,80.0,40.0,300.0,B,B,B,B,3.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A,E,DE
180008411498.0,2018.0,Petrolina,PE,28.0,F,1.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,419.7,431.9,480.0,536.6,120.0,120.0,120.0,120.0,0.0,480.0,B,D,D,D,11.0,C,A,C,E,A,A,B,A,A,A,A,A,A,C,A,A,E,A,A,B,E,C2
180007766882.0,2018.0,Porto Velho,RO,24.0,F,1.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,410.9,595.1,496.6,579.8,120.0,40.0,40.0,100.0,40.0,340.0,B,D,A,A,3.0,D,A,B,C,A,B,B,A,B,B,A,A,B,B,A,A,C,A,B,B,E,C2
180008895654.0,2018.0,Flores da Cunha,RS,18.0,F,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,618.4,627.0,533.9,684.7,160.0,120.0,120.0,140.0,80.0,620.0,B,D,C,B,4.0,E,A,B,D,B,A,B,B,B,A,B,A,B,B,B,A,C,B,C,B,E,B2
180008257094.0,2018.0,Barreirinhas,MA,46.0,F,1.0,12.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,472.1,541.0,413.9,474.6,120.0,40.0,40.0,120.0,40.0,360.0,A,B,A,A,3.0,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
180008202070.0,2018.0,Pompéu,MG,27.0,F,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,539.7,406.6,503.7,449.8,120.0,120.0,120.0,100.0,20.0,480.0,B,B,B,B,2.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,E,DE
180008411128.0,2018.0,Brasília,DF,18.0,F,2.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,420.7,588.5,579.7,564.2,120.0,120.0,120.0,100.0,80.0,540.0,B,E,C,B,4.0,C,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,C,B,B,B,E,C1
180007286731.0,2018.0,Florianópolis,SC,23.0,M,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,469.5,607.8,507.2,651.3,160.0,140.0,180.0,180.0,160.0,820.0,D,D,C,B,5.0,E,A,B,D,B,B,B,B,A,A,B,A,A,B,A,B,B,A,B,B,E,C1
